locale	calendar	skeleton	pattern
ru	chinese	JJJJ	H
ru	chinese	JJJJJ	H
ru	chinese	JJJJJJ	H
ru	chinese	JJJJJJm	H:mm
ru	chinese	JJJJJm	H:mm
ru	chinese	JJJJm	H:mm
ru	chinese	JJJm	H:mm
ru	chinese	JJm	H:mm
ru	chinese	Jm	H:mm
ru	chinese	M	L
ru	chinese	MM	LL
ru	chinese	MMM	LLL
ru	chinese	MMMMM	LLLLL
ru	chinese	Q	Q
ru	chinese	QQ	QQ
ru	chinese	QQQ	QQQ
ru	chinese	QQQQ	QQQQ
ru	chinese	QQQQQ	QQQQQ
ru	chinese	U	U
ru	chinese	UUUU	U
ru	chinese	d	d
ru	chinese	dd	dd
ru	chinese	h	h a
ru	chinese	hh	hh a
ru	chinese	hhm	hh:mm a
ru	chinese	hm	h:mm a
ru	chinese	hmm	h:mm a
ru	chinese	hms	h:mm:ss a
ru	chinese	hmss	h:mm:ss a
ru	chinese	hmsz	h:mm:ss a z
ru	chinese	hmszz	h:mm:ss a zz
ru	chinese	hmszzz	h:mm:ss a zzz
ru	chinese	hmszzzz	h:mm:ss a zzzz
ru	chinese	hmszzzzz	h:mm:ss a zzzzz
ru	chinese	j	H
ru	chinese	jj	H
ru	chinese	jjj	H
ru	chinese	jjjj	H
ru	chinese	jjjjj	H
ru	chinese	jjjjjj	H
ru	chinese	jjjjjjm	H:mm
ru	chinese	jjjjjm	H:mm
ru	chinese	jjjjm	H:mm
ru	chinese	jjjm	H:mm
ru	chinese	jm	H:mm
ru	chinese	m	m
ru	chinese	mm	mm
ru	chinese	s	s
ru	chinese	ss	ss
ru	chinese	v	v
ru	chinese	vvvv	vvvv
ru	chinese	y	U
ru	chinese	yM	MM.y
ru	chinese	yMM	MM.y
ru	chinese	yMMM	LLL U
ru	chinese	yMMMM	LLLL U
ru	chinese	yMMMMEEEEdvvvv	r(U) MMMM d, EEEE vvvv
ru	chinese	yMMMMM	LLLLL U
ru	chinese	yMMMMdhmsvvvv	r(U) MMMM d h:mm:ss a vvvv
ru	chinese	yMMMMdv	r(U) MMMM d v
ru	chinese	yMdE	E, dd.MM.y
ru	chinese	yMdEEEE	EEEE, dd.MM.y
ru	chinese	yMdEEEEE	EEEEE, dd.MM.y
ru	chinese	yMdEEEEEE	EEEEEE, dd.MM.y
ru	chinese	yMdd	dd.MM.y
ru	chinese	yMv	MM.y v
ru	chinese	yQ	QQQ U
ru	chinese	yQQQ	QQQ U
ru	chinese	yQQQQ	QQQQ U
ru	chinese	yy	U
ru	chinese	yyMd	dd.MM.yy
ru	chinese	yyyy	U
ru	chinese	yyyyMd	dd.MM.y
ru	chinese	z	z
ru	chinese	zz	zz
ru	chinese	zzz	zzz
ru	chinese	zzzz	zzzz
ru	chinese	zzzzz	zzzzz
vi	gregorian	B	B
vi	gregorian	BBBB	BBBB
vi	gregorian	BBBBB	BBBBB
vi	gregorian	BBBBBhm	h:mm BBBBB
vi	gregorian	BBBBhm	h:mm BBBB
vi	gregorian	Bhh	hh 'giờ' B
vi	gregorian	Bhm	h:mm B
vi	gregorian	C	HH 'giờ'
vi	gregorian	CC	HH 'giờ'
vi	gregorian	CCC	HH 'giờ'
vi	gregorian	CCCC	HH 'giờ'
vi	gregorian	CCCCC	HH 'giờ'
vi	gregorian	CCCCCC	HH 'giờ'
vi	gregorian	CCCCCCm	H:mm
vi	gregorian	CCCCCm	H:mm
vi	gregorian	CCCCm	H:mm
vi	gregorian	CCCm	H:mm
vi	gregorian	CCm	H:mm
vi	gregorian	Cm	H:mm
vi	gregorian	E	ccc
vi	gregorian	EEEE	cccc
vi	gregorian	EEEEE	ccccc
vi	gregorian	EEEEEE	cccccc
vi	gregorian	G	G
vi	gregorian	GG	GG
vi	gregorian	GGG	GGG
vi	gregorian	GGGG	GGGG
vi	gregorian	GGGGG	GGGGG
vi	gregorian	GGGGGyMd	d/M/y GGGGG
vi	gregorian	GGGGyMd	d/M/y GGGG
vi	gregorian	GGGyMd	d/M/y GGG
vi	gregorian	GGyMd	d/M/y GG
vi	gregorian	H	HH 'giờ'
vi	gregorian	HH	HH 'giờ'
vi	gregorian	HHm	HH:mm
vi	gregorian	Hm	H:mm
vi	gregorian	Hms	HH:mm:ss
vi	gregorian	J	HH 'giờ'
vi	gregorian	JJ	HH 'giờ'
vi	gregorian	JJJ	HH 'giờ'
vi	gregorian	JJJJ	HH 'giờ'
vi	gregorian	JJJJJ	HH 'giờ'
vi	gregorian	JJJJJJ	HH 'giờ'
vi	gregorian	JJJJJJm	H:mm
vi	gregorian	JJJJJm	H:mm
vi	gregorian	JJJJm	H:mm
vi	gregorian	JJJm	H:mm
vi	gregorian	JJm	H:mm
vi	gregorian	Jm	H:mm
vi	gregorian	M	L
vi	gregorian	MM	LL
vi	gregorian	MMM	LLL
vi	gregorian	MMMMM	LLLLL
vi	gregorian	Q	Q
vi	gregorian	QQ	QQ
vi	gregorian	QQQ	QQQ
vi	gregorian	QQQQ	QQQQ
vi	gregorian	QQQQQ	QQQQQ
vi	gregorian	U	y
vi	gregorian	UUUU	y
vi	gregorian	d	d
vi	gregorian	dd	dd
vi	gregorian	h	h a
vi	gregorian	hh	hh a
vi	gregorian	hhm	hh:mm a
vi	gregorian	hm	h:mm a
vi	gregorian	hmm	h:mm a
vi	gregorian	hms	h:mm:ss a
vi	gregorian	hmss	h:mm:ss a
vi	gregorian	hmsz	h:mm:ss a z
vi	gregorian	hmszz	h:mm:ss a zz
vi	gregorian	hmszzz	h:mm:ss a zzz
vi	gregorian	hmszzzz	h:mm:ss a zzzz
vi	gregorian	hmszzzzz	h:mm:ss a zzzzz
vi	gregorian	j	HH 'giờ'
vi	gregorian	jj	HH 'giờ'
vi	gregorian	jjj	HH 'giờ'
vi	gregorian	jjjj	HH 'giờ'
vi	gregorian	jjjjj	HH 'giờ'
vi	gregorian	jjjjjj	HH 'giờ'
vi	gregorian	jjjjjjm	H:mm
vi	gregorian	jjjjjm	H:mm
vi	gregorian	jjjjm	H:mm
vi	gregorian	jjjm	H:mm
vi	gregorian	jm	H:mm
vi	gregorian	m	m
vi	gregorian	mm	mm
vi	gregorian	s	s
vi	gregorian	ss	ss
vi	gregorian	v	v
vi	gregorian	vvvv	vvvv
vi	gregorian	y	y
vi	gregorian	yM	M/y
vi	gregorian	yMM	'tháng' MM, y
vi	gregorian	yMMM	MMM y
vi	gregorian	yMMMM	MMMM 'năm' y
vi	gregorian	yMMMMEEEEdvvvv	vvvv y MMMM d, EEEE
vi	gregorian	yMMMMM	MMMMM y
vi	gregorian	yMMMMdhmsvvvv	h:mm:ss a vvvv y MMMM d
vi	gregorian	yMMMMdv	v y MMMM d
vi	gregorian	yMdE	E, d/M/y
vi	gregorian	yMdEEEE	EEEE, d/M/y
vi	gregorian	yMdEEEEE	EEEEE, d/M/y
vi	gregorian	yMdEEEEEE	EEEEEE, d/M/y
vi	gregorian	yMdd	dd/M/y
vi	gregorian	yMv	v M/y
vi	gregorian	yQ	QQQ y
vi	gregorian	yQQQ	QQQ y
vi	gregorian	yQQQQ	QQQQ 'năm' y
vi	gregorian	yy	yy
vi	gregorian	yyMd	d/M/yy
vi	gregorian	yyyy	yyyy
vi	gregorian	yyyyMd	d/M/yyyy
vi	gregorian	z	z
vi	gregorian	zz	zz
vi	gregorian	zzz	zzz
vi	gregorian	zzzz	zzzz
vi	gregorian	zzzzz	zzzzz
vi	japanese	B	B
vi	japanese	BBBB	BBBB
vi	japanese	BBBBB	BBBBB
vi	japanese	BBBBBhm	h:mm BBBBB
vi	japanese	BBBBhm	h:mm BBBB
vi	japanese	Bhh	hh 'giờ' B
vi	japanese	Bhm	h:mm B
vi	japanese	C	HH 'giờ'
vi	japanese	CC	HH 'giờ'
vi	japanese	CCC	HH 'giờ'
vi	japanese	CCCC	HH 'giờ'
vi	japanese	CCCCC	HH 'giờ'
vi	japanese	CCCCCC	HH 'giờ'
vi	japanese	CCCCCCm	HH:mm
vi	japanese	CCCCCm	HH:mm
vi	japanese	CCCCm	HH:mm
vi	japanese	CCCm	HH:mm
vi	japanese	CCm	HH:mm
vi	japanese	Cm	HH:mm
vi	japanese	E	ccc
vi	japanese	EEEE	cccc
vi	japanese	EEEEE	ccccc
vi	japanese	EEEEEE	cccccc
vi	japanese	G	G
vi	japanese	GG	GG
vi	japanese	GGG	GGG
vi	japanese	GGGG	GGGG
vi	japanese	GGGGG	GGGGG
vi	japanese	GGGGGyMd	d/M/y GGGGG
vi	japanese	GGGGyMd	d/M/y GGGG
vi	japanese	GGGyMd	d/M/y GGG
vi	japanese	GGyMd	d/M/y GG
vi	japanese	H	HH 'giờ'
vi	japanese	HH	HH 'giờ'
vi	japanese	HHm	HH:mm
vi	japanese	Hm	HH:mm
vi	japanese	Hms	HH:mm:ss
vi	japanese	J	HH 'giờ'
vi	japanese	JJ	HH 'giờ'
vi	japanese	JJJ	HH 'giờ'
vi	japanese	JJJJ	HH 'giờ'
vi	japanese	JJJJJ	HH 'giờ'
vi	japanese	JJJJJJ	HH 'giờ'
vi	japanese	JJJJJJm	HH:mm
vi	japanese	JJJJJm	HH:mm
vi	japanese	JJJJm	HH:mm
vi	japanese	JJJm	HH:mm
vi	japanese	JJm	HH:mm
vi	japanese	Jm	HH:mm
vi	japanese	M	L
vi	japanese	MM	LL
vi	japanese	MMM	LLL
vi	japanese	MMMMM	LLLLL
vi	japanese	Q	Q
vi	japanese	QQ	QQ
vi	japanese	QQQ	QQQ
vi	japanese	QQQQ	QQQQ
vi	japanese	QQQQQ	QQQQQ
vi	japanese	U	y G
vi	japanese	UUUU	y G
vi	japanese	d	d
vi	japanese	dd	dd
vi	japanese	h	h a
vi	japanese	hh	hh a
vi	japanese	hhm	hh:mm a
vi	japanese	hm	h:mm a
vi	japanese	hmm	h:mm a
vi	japanese	hms	h:mm:ss a
vi	japanese	hmss	h:mm:ss a
vi	japanese	hmsz	h:mm:ss a z
vi	japanese	hmszz	h:mm:ss a zz
vi	japanese	hmszzz	h:mm:ss a zzz
vi	japanese	hmszzzz	h:mm:ss a zzzz
vi	japanese	hmszzzzz	h:mm:ss a zzzzz
vi	japanese	j	HH 'giờ'
vi	japanese	jj	HH 'giờ'
vi	japanese	jjj	HH 'giờ'
vi	japanese	jjjj	HH 'giờ'
vi	japanese	jjjjj	HH 'giờ'
vi	japanese	jjjjjj	HH 'giờ'
vi	japanese	jjjjjjm	HH:mm
vi	japanese	jjjjjm	HH:mm
vi	japanese	jjjjm	HH:mm
vi	japanese	jjjm	HH:mm
vi	japanese	jm	HH:mm
vi	japanese	m	m
vi	japanese	mm	mm
vi	japanese	s	s
vi	japanese	ss	ss
vi	japanese	v	v
vi	japanese	vvvv	vvvv
vi	japanese	y	y G
vi	japanese	yM	M/y GGGGG
vi	japanese	yMM	MM-y G
vi	japanese	yMMM	MMM y G
vi	japanese	yMMMM	MMMM y G
vi	japanese	yMMMMEEEEdvvvv	vvvv EEEE, d MMMM, y G
vi	japanese	yMMMMM	MMMMM y G
vi	japanese	yMMMMdhmsvvvv	h:mm:ss a vvvv d MMMM, y G
vi	japanese	yMMMMdv	v d MMMM, y G
vi	japanese	yMdE	E, d/M/y GGGGG
vi	japanese	yMdEEEE	EEEE, d/M/y GGGGG
vi	japanese	yMdEEEEE	EEEEE, d/M/y GGGGG
vi	japanese	yMdEEEEEE	EEEEEE, d/M/y GGGGG
vi	japanese	yMdd	dd/M/y GGGGG
vi	japanese	yMv	v M/y GGGGG
vi	japanese	yQ	QQQ y G
vi	japanese	yQQQ	QQQ y G
vi	japanese	yQQQQ	QQQQ y G
vi	japanese	yy	yy G
vi	japanese	yyMd	d/M/yy GGGGG
vi	japanese	yyyy	y G
vi	japanese	yyyyMd	d/M/y GGGGG
vi	japanese	z	z
vi	japanese	zz	zz
vi	japanese	zzz	zzz
vi	japanese	zzzz	zzzz
vi	japanese	zzzzz	zzzzz
vi	buddhist	B	B
vi	buddhist	BBBB	BBBB
vi	buddhist	BBBBB	BBBBB
vi	buddhist	BBBBBhm	h:mm BBBBB
vi	buddhist	BBBBhm	h:mm BBBB
vi	buddhist	Bhh	hh 'giờ' B
vi	buddhist	Bhm	h:mm B
vi	buddhist	C	HH 'giờ'
vi	buddhist	CC	HH 'giờ'
vi	buddhist	CCC	HH 'giờ'
vi	buddhist	CCCC	HH 'giờ'
vi	buddhist	CCCCC	HH 'giờ'
vi	buddhist	CCCCCC	HH 'giờ'
vi	buddhist	CCCCCCm	HH:mm
vi	buddhist	CCCCCm	HH:mm
vi	buddhist	CCCCm	HH:mm
vi	buddhist	CCCm	HH:mm
vi	buddhist	CCm	HH:mm
vi	buddhist	Cm	HH:mm
vi	buddhist	E	ccc
vi	buddhist	EEEE	cccc
vi	buddhist	EEEEE	ccccc
vi	buddhist	EEEEEE	cccccc
vi	buddhist	G	G
vi	buddhist	GG	GG
vi	buddhist	GGG	GGG
vi	buddhist	GGGG	GGGG
vi	buddhist	GGGGG	GGGGG
vi	buddhist	GGGGGyMd	d/M/y GGGGG
vi	buddhist	GGGGyMd	d/M/y GGGG
vi	buddhist	GGGyMd	d/M/y GGG
vi	buddhist	GGyMd	d/M/y GG
vi	buddhist	H	HH 'giờ'
vi	buddhist	HH	HH 'giờ'
vi	buddhist	HHm	HH:mm
vi	buddhist	Hm	HH:mm
vi	buddhist	Hms	HH:mm:ss
vi	buddhist	J	HH 'giờ'
vi	buddhist	JJ	HH 'giờ'
vi	buddhist	JJJ	HH 'giờ'
vi	buddhist	JJJJ	HH 'giờ'
vi	buddhist	JJJJJ	HH 'giờ'
vi	buddhist	JJJJJJ	HH 'giờ'
vi	buddhist	JJJJJJm	HH:mm
vi	buddhist	JJJJJm	HH:mm
vi	buddhist	JJJJm	HH:mm
vi	buddhist	JJJm	HH:mm
vi	buddhist	JJm	HH:mm
vi	buddhist	Jm	HH:mm
vi	buddhist	M	'tháng' L
vi	buddhist	MM	'tháng' LL
vi	buddhist	MMM	LLL
vi	buddhist	MMMMM	LLLLL
vi	buddhist	Q	Q
vi	buddhist	QQ	QQ
vi	buddhist	QQQ	QQQ
vi	buddhist	QQQQ	QQQQ
vi	buddhist	QQQQQ	QQQQQ
vi	buddhist	U	y G
vi	buddhist	UUUU	y G
vi	buddhist	d	'Ngày' dd
vi	buddhist	dd	'Ngày' dd
vi	buddhist	h	h a
vi	buddhist	hh	hh a
vi	buddhist	hhm	hh:mm a
vi	buddhist	hm	h:mm a
vi	buddhist	hmm	h:mm a
vi	buddhist	hms	h:mm:ss a
vi	buddhist	hmss	h:mm:ss a
vi	buddhist	hmsz	h:mm:ss a z
vi	buddhist	hmszz	h:mm:ss a zz
vi	buddhist	hmszzz	h:mm:ss a zzz
vi	buddhist	hmszzzz	h:mm:ss a zzzz
vi	buddhist	hmszzzzz	h:mm:ss a zzzzz
vi	buddhist	j	HH 'giờ'
vi	buddhist	jj	HH 'giờ'
vi	buddhist	jjj	HH 'giờ'
vi	buddhist	jjjj	HH 'giờ'
vi	buddhist	jjjjj	HH 'giờ'
vi	buddhist	jjjjjj	HH 'giờ'
vi	buddhist	jjjjjjm	HH:mm
vi	buddhist	jjjjjm	HH:mm
vi	buddhist	jjjjm	HH:mm
vi	buddhist	jjjm	HH:mm
vi	buddhist	jm	HH:mm
vi	buddhist	m	m
vi	buddhist	mm	mm
vi	buddhist	s	s
vi	buddhist	ss	ss
vi	buddhist	v	v
vi	buddhist	vvvv	vvvv
vi	buddhist	y	y G
vi	buddhist	yM	M/y GGGGG
vi	buddhist	yMM	MM-y G
vi	buddhist	yMMM	MMM y G
vi	buddhist	yMMMM	MMMM y G
vi	buddhist	yMMMMEEEEdvvvv	vvvv EEEE, d MMMM, y G
vi	buddhist	yMMMMM	MMMMM y G
vi	buddhist	yMMMMdhmsvvvv	h:mm:ss a vvvv d MMMM, y G
vi	buddhist	yMMMMdv	v d MMMM, y G
vi	buddhist	yMdE	E, d/M/y GGGGG
vi	buddhist	yMdEEEE	EEEE, d/M/y GGGGG
vi	buddhist	yMdEEEEE	EEEEE, d/M/y GGGGG
vi	buddhist	yMdEEEEEE	EEEEEE, d/M/y GGGGG
vi	buddhist	yMdd	dd/M/y GGGGG
vi	buddhist	yMv	v M/y GGGGG
vi	buddhist	yQ	QQQ y G
vi	buddhist	yQQQ	QQQ y G
vi	buddhist	yQQQQ	QQQQ y G
vi	buddhist	yy	yy G
vi	buddhist	yyMd	d/M/yy GGGGG
vi	buddhist	yyyy	y G
vi	buddhist	yyyyMd	d/M/y GGGGG
vi	buddhist	z	z
vi	buddhist	zz	zz
vi	buddhist	zzz	zzz
vi	buddhist	zzzz	zzzz
vi	buddhist	zzzzz	zzzzz
vi	chinese	B	B
vi	chinese	BBBB	BBBB
vi	chinese	BBBBB	BBBBB
vi	chinese	BBBBBhm	h:mm BBBBB
vi	chinese	BBBBhm	h:mm BBBB
vi	chinese	Bhh	hh 'giờ' B
vi	chinese	Bhm	h:mm B
vi	chinese	C	HH 'giờ'
vi	chinese	CC	HH 'giờ'
vi	chinese	CCC	HH 'giờ'
vi	chinese	CCCC	HH 'giờ'
vi	chinese	CCCCC	HH 'giờ'
vi	chinese	CCCCCC	HH 'giờ'
vi	chinese	CCCCCCm	HH:mm
vi	chinese	CCCCCm	HH:mm
vi	chinese	CCCCm	HH:mm
vi	chinese	CCCm	HH:mm
vi	chinese	CCm	HH:mm
vi	chinese	Cm	HH:mm
vi	chinese	E	ccc
vi	chinese	EEEE	cccc
vi	chinese	EEEEE	ccccc
vi	chinese	EEEEEE	cccccc
vi	chinese	G	G
vi	chinese	GG	GG
vi	chinese	GGG	GGG
vi	chinese	GGGG	GGGG
vi	chinese	GGGGG	GGGGG
vi	chinese	GGGGGyMd	'ngày' d 'tháng' M 'năm' r
vi	chinese	GGGGyMd	'ngày' d 'tháng' M 'năm' r
vi	chinese	GGGyMd	'ngày' d 'tháng' M 'năm' r
vi	chinese	GGyMd	'ngày' d 'tháng' M 'năm' r
vi	chinese	H	HH 'giờ'
vi	chinese	HH	HH 'giờ'
vi	chinese	HHm	HH:mm
vi	chinese	Hm	HH:mm
vi	chinese	Hms	HH:mm:ss
vi	chinese	J	HH 'giờ'
vi	chinese	JJ	HH 'giờ'
vi	chinese	JJJ	HH 'giờ'
vi	chinese	JJJJ	HH 'giờ'
vi	chinese	JJJJJ	HH 'giờ'
vi	chinese	JJJJJJ	HH 'giờ'
vi	chinese	JJJJJJm	HH:mm
vi	chinese	JJJJJm	HH:mm
vi	chinese	JJJJm	HH:mm
vi	chinese	JJJm	HH:mm
vi	chinese	JJm	HH:mm
vi	chinese	Jm	HH:mm
vi	chinese	M	L
vi	chinese	MM	LL
vi	chinese	MMM	LLL
vi	chinese	MMMMM	LLLLL
vi	chinese	Q	Q
vi	chinese	QQ	QQ
vi	chinese	QQQ	QQQ
vi	chinese	QQQQ	QQQQ
vi	chinese	QQQQQ	QQQQQ
vi	chinese	U	U r
vi	chinese	UUUU	U r
vi	chinese	d	d
vi	chinese	dd	dd
vi	chinese	h	h a
vi	chinese	hh	hh a
vi	chinese	hhm	hh:mm a
vi	chinese	hm	h:mm a
vi	chinese	hmm	h:mm a
vi	chinese	hms	h:mm:ss a
vi	chinese	hmss	h:mm:ss a
vi	chinese	hmsz	h:mm:ss a z
vi	chinese	hmszz	h:mm:ss a zz
vi	chinese	hmszzz	h:mm:ss a zzz
vi	chinese	hmszzzz	h:mm:ss a zzzz
vi	chinese	hmszzzzz	h:mm:ss a zzzzz
vi	chinese	j	HH 'giờ'
vi	chinese	jj	HH 'giờ'
vi	chinese	jjj	HH 'giờ'
vi	chinese	jjjj	HH 'giờ'
vi	chinese	jjjjj	HH 'giờ'
vi	chinese	jjjjjj	HH 'giờ'
vi	chinese	jjjjjjm	HH:mm
vi	chinese	jjjjjm	HH:mm
vi	chinese	jjjjm	HH:mm
vi	chinese	jjjm	HH:mm
vi	chinese	jm	HH:mm
vi	chinese	m	m
vi	chinese	mm	mm
vi	chinese	s	s
vi	chinese	ss	ss
vi	chinese	v	v
vi	chinese	vvvv	vvvv
vi	chinese	y	U r
vi	chinese	yM	M/r
vi	chinese	yMM	MM/r
vi	chinese	yMMM	'tháng' M 'năm' r
vi	chinese	yMMMM	'tháng' M 'năm' U r
vi	chinese	yMMMMEEEEdvvvv	EEEE, 'ngày' d 'tháng' M 'năm' U r vvvv
vi	chinese	yMMMMM	'tháng' M 'năm' r
vi	chinese	yMMMMdhmsvvvv	'ngày' d 'tháng' M 'năm' U r h:mm:ss a vvvv
vi	chinese	yMMMMdv	'ngày' d 'tháng' M 'năm' U r v
vi	chinese	yMdE	E, d/M/r
vi	chinese	yMdEEEE	EEEE, d/M/r
vi	chinese	yMdEEEEE	EEEEE, d/M/r
vi	chinese	yMdEEEEEE	EEEEEE, d/M/r
vi	chinese	yMdd	dd-MM-r
vi	chinese	yMv	M/r v
vi	chinese	yQ	QQQ 'năm' U r
vi	chinese	yQQQ	QQQ 'năm' U r
vi	chinese	yQQQQ	QQQQ 'năm' U r
vi	chinese	yy	U rr
vi	chinese	yyMd	dd-MM-rr
vi	chinese	yyyy	U r
vi	chinese	yyyyMd	d/M/r
vi	chinese	z	z
vi	chinese	zz	zz
vi	chinese	zzz	zzz
vi	chinese	zzzz	zzzz
vi	chinese	zzzzz	zzzzz
ar	gregorian	B	B
ar	gregorian	BBBB	BBBB
ar	gregorian	BBBBB	BBBBB
ar	gregorian	BBBBBhm	h:mm BBBBB
ar	gregorian	BBBBhm	h:mm BBBB
ar	gregorian	Bhh	hh B
ar	gregorian	Bhm	h:mm B
ar	gregorian	C	h a
ar	gregorian	CC	h a
ar	gregorian	CCC	h aaaa
ar	gregorian	CCCC	h aaaa
ar	gregorian	CCCCC	h aaaaa
ar	gregorian	CCCCCC	h aaaaa
ar	gregorian	CCCCCCm	h:mm aaaaa
ar	gregorian	CCCCCm	h:mm aaaaa
ar	gregorian	CCCCm	h:mm aaaa
ar	gregorian	CCCm	h:mm aaaa
ar	gregorian	CCm	h:mm a
ar	gregorian	Cm	h:mm a
ar	gregorian	E	ccc
ar	gregorian	EEEE	cccc
ar	gregorian	EEEEE	ccccc
ar	gregorian	EEEEEE	cccccc
ar	gregorian	G	G
ar	gregorian	GG	GG
ar	gregorian	GGG	GGG
ar	gregorian	GGGG	GGGG
ar	gregorian	GGGGG	GGGGG
ar	gregorian	GGGGGyMd	dd-MM-y GGGGG
ar	gregorian	GGGGyMd	dd-MM-y GGGG
ar	gregorian	GGGyMd	dd-MM-y GGG
ar	gregorian	GGyMd	dd-MM-y GG
ar	gregorian	H	HH
ar	gregorian	HH	HH
ar	gregorian	HHm	HH:mm
ar	gregorian	Hm	HH:mm
ar	gregorian	Hms	HH:mm:ss
ar	gregorian	J	hh
ar	gregorian	JJ	hh
ar	gregorian	JJJ	hh
ar	gregorian	JJJJ	hh
ar	gregorian	JJJJJ	hh
ar	gregorian	JJJJJJ	hh
ar	gregorian	JJJJJJm	hh:mm
ar	gregorian	JJJJJm	hh:mm
ar	gregorian	JJJJm	hh:mm
ar	gregorian	JJJm	hh:mm
ar	gregorian	JJm	hh:mm
ar	gregorian	Jm	hh:mm
ar	gregorian	M	L
ar	gregorian	MM	LL
ar	gregorian	MMM	LLL
ar	gregorian	MMMMM	LLLLL
ar	gregorian	Q	Q
ar	gregorian	QQ	QQ
ar	gregorian	QQQ	QQQ
ar	gregorian	QQQQ	QQQQ
ar	gregorian	QQQQQ	QQQQQ
ar	gregorian	U	y
ar	gregorian	UUUU	y
ar	gregorian	d	d
ar	gregorian	dd	dd
ar	gregorian	h	h a
ar	gregorian	hh	hh a
ar	gregorian	hhm	hh:mm a
ar	gregorian	hm	h:mm a
ar	gregorian	hmm	h:mm a
ar	gregorian	hms	h:mm:ss a
ar	gregorian	hmss	h:mm:ss a
ar	gregorian	hmsz	h:mm:ss a z
ar	gregorian	hmszz	h:mm:ss a zz
ar	gregorian	hmszzz	h:mm:ss a zzz
ar	gregorian	hmszzzz	h:mm:ss a zzzz
ar	gregorian	hmszzzzz	h:mm:ss a zzzzz
ar	gregorian	j	h a
ar	gregorian	jj	h a
ar	gregorian	jjj	h aaaa
ar	gregorian	jjjj	h aaaa
ar	gregorian	jjjjj	h aaaaa
ar	gregorian	jjjjjj	h aaaaa
ar	gregorian	jjjjjjm	h:mm aaaaa
ar	gregorian	jjjjjm	h:mm aaaaa
ar	gregorian	jjjjm	h:mm aaaa
ar	gregorian	jjjm	h:mm aaaa
ar	gregorian	jm	h:mm a
ar	gregorian	m	m
ar	gregorian	mm	mm
ar	gregorian	s	s
ar	gregorian	ss	ss
ar	gregorian	v	v
ar	gregorian	vvvv	vvvv
ar	gregorian	y	y
ar	gregorian	yM	M‏/y
ar	gregorian	yMM	MM‏/y
ar	gregorian	yMMM	MMM y
ar	gregorian	yMMMM	MMMM y
ar	gregorian	yMMMMEEEEdvvvv	y MMMM d, EEEE، vvvv
ar	gregorian	yMMMMM	MMMMM y
ar	gregorian	yMMMMdhmsvvvv	y MMMM d، h:mm:ss a vvvv
ar	gregorian	yMMMMdv	y MMMM d، v
ar	gregorian	yMdE	E، d‏/M‏/y
ar	gregorian	yMdEEEE	EEEE، d‏/M‏/y
ar	gregorian	yMdEEEEE	EEEEE، d‏/M‏/y
ar	gregorian	yMdEEEEEE	EEEEEE، d‏/M‏/y
ar	gregorian	yMdd	dd‏/M‏/y
ar	gregorian	yMv	M‏/y، v
ar	gregorian	yQ	QQQ y
ar	gregorian	yQQQ	QQQ y
ar	gregorian	yQQQQ	QQQQ y
ar	gregorian	yy	yy
ar	gregorian	yyMd	d‏/M‏/yy
ar	gregorian	yyyy	yyyy
ar	gregorian	yyyyMd	d‏/M‏/yyyy
ar	gregorian	z	z
ar	gregorian	zz	zz
ar	gregorian	zzz	zzz
ar	gregorian	zzzz	zzzz
ar	gregorian	zzzzz	zzzzz
ar	japanese	B	B
ar	japanese	BBBB	BBBB
ar	japanese	BBBBB	BBBBB
ar	japanese	BBBBBhm	h:mm BBBBB
ar	japanese	BBBBhm	h:mm BBBB
ar	japanese	Bhh	hh B
ar	japanese	Bhm	h:mm B
ar	japanese	C	h a
ar	japanese	CC	h a
ar	japanese	CCC	h aaaa
ar	japanese	CCCC	h aaaa
ar	japanese	CCCCC	h aaaaa
ar	japanese	CCCCCC	h aaaaa
ar	japanese	CCCCCCm	h:mm aaaaa
ar	japanese	CCCCCm	h:mm aaaaa
ar	japanese	CCCCm	h:mm aaaa
ar	japanese	CCCm	h:mm aaaa
ar	japanese	CCm	h:mm a
ar	japanese	Cm	h:mm a
ar	japanese	E	ccc
ar	japanese	EEEE	cccc
ar	japanese	EEEEE	ccccc
ar	japanese	EEEEEE	cccccc
ar	japanese	G	G
ar	japanese	GG	GG
ar	japanese	GGG	GGG
ar	japanese	GGGG	GGGG
ar	japanese	GGGGG	GGGGG
ar	japanese	GGGGGyMd	d‏/M‏/y GGGGG
ar	japanese	GGGGyMd	d‏/M‏/y GGGG
ar	japanese	GGGyMd	d‏/M‏/y GGG
ar	japanese	GGyMd	d‏/M‏/y GG
ar	japanese	H	HH
ar	japanese	HH	HH
ar	japanese	HHm	HH:mm
ar	japanese	Hm	HH:mm
ar	japanese	Hms	HH:mm:ss
ar	japanese	J	hh
ar	japanese	JJ	hh
ar	japanese	JJJ	hh
ar	japanese	JJJJ	hh
ar	japanese	JJJJJ	hh
ar	japanese	JJJJJJ	hh
ar	japanese	JJJJJJm	hh:mm
ar	japanese	JJJJJm	hh:mm
ar	japanese	JJJJm	hh:mm
ar	japanese	JJJm	hh:mm
ar	japanese	JJm	hh:mm
ar	japanese	Jm	hh:mm
ar	japanese	M	L
ar	japanese	MM	LL
ar	japanese	MMM	LLL
ar	japanese	MMMMM	LLLLL
ar	japanese	Q	Q
