locale	calendar	skeleton	pattern
ba	roc	QQQQQ	QQQQQ
ba	roc	jjjjjjm	HH:mm
ba	roc	jjm	HH:mm
ba	roc	y	G y
ba	roc	yMMMMEEEEd	EEEE, d MMMM y 'й'. G
ba	roc	yQQQQ	QQQQ y 'й'. G
ba	roc	yyyyMd	dd.MM.y GGGGG
be	buddhist	B	B
be	buddhist	Hms	HH.mm.ss
be	buddhist	j	HH
be	buddhist	yMv	M.y, v
be	buddhist	zzz	zzz
be	chinese	B	B
be	chinese	Bhh	hh B
be	chinese	hmszz	h:mm:ss a zz
be	chinese	j	HH
be	coptic	CCCCm	HH:mm
be	coptic	CCm	HH:mm
be	coptic	HHm	HH:mm
be	coptic	Q	Q
be	coptic	QQQ	QQQ
be	coptic	y	y G
be	coptic	yyyyMd	d.M.y G
be	dangi	EEEE	cccc
be	dangi	GG	GG
be	dangi	GGGGyMd	r MMM d
be	dangi	GGyMd	r MMM d
be	dangi	H	HH
be	dangi	JJJJ	HH
be	dangi	QQ	QQ
be	dangi	hmszzzzz	h:mm:ss a zzzzz
be	dangi	jj	HH
be	dangi	yMdHmsv	r-MM-dd HH:mm:ss v
be	dangi	yQ	r(U) QQQ
be	dangi	yy	rr(U)
be	ethiopic	CCCC	HH
be	ethiopic	CCCCCC	HH
be	ethiopic	JJ	HH
be	ethiopic	MMMM	LLLL
be	ethiopic	h	h a
be	ethiopic	hh	hh a
be	ethiopic	hmm	h:mm a
be	ethiopic	mm	mm
be	ethiopic	yM	M.y G
be	ethiopic	yMdd	dd.M.y G
be	ethiopic	zzzz	zzzz
be	gregorian	JJJJJm	HH:mm
be	gregorian	JJm	HH:mm
be	gregorian	Jm	HH:mm
be	gregorian	M	L
be	gregorian	hhm	hh:mm a
be	gregorian	jjjjjjm	HH:mm
be	gregorian	jjjjjm	HH:mm
be	gregorian	yMMMMEEEEdvvvv	y MMMM d, EEEE, vvvv
be	gregorian	yyMd	d.M.yy
be	hebrew	GG	GG
be	hebrew	QQ	QQ
be	hebrew	hmm	h:mm a
be	hebrew	jj	HH
be	hebrew	vvvv	vvvv
be	hebrew	yMMM	LLL y G
be	hebrew	yQ	QQQ y G
be	hebrew	yy	yy G
be	indian	BBBB	BBBB
be	indian	CCCCCC	HH
be	indian	GGGG	GGGG
be	indian	JJ	HH
be	indian	QQQQ	QQQQ
be	indian	d	d
be	indian	hh	hh a
be	indian	hmszzzzz	h:mm:ss a zzzzz
be	indian	jjjj	HH
be	indian	mm	mm
be	indian	yM	M.y G
be	indian	yQQQ	QQQ y G
be	indian	yyyy	y G
be	islamic	CCCCC	HH
be	islamic	G	G
be	islamic	GGG	GGG
be	islamic	GGGGG	GGGGG
be	islamic	GGGGGyMd	dd.MM.y GGGGG
be	islamic	hm	h:mm a
be	islamic	yMMMMdhmsvvvv	d MMMM y G, h:mm:ss a vvvv
be	islamic	yMdE	E, d.M.y G
be	islamic-civil	Jm	HH:mm
be	islamic-civil	Q	Q
be	islamic-civil	jjjm	HH:mm
be	islamic-civil	y	y G
be	islamic-civil	yMM	MM.y G
be	islamic-civil	yMMMM	LLLL y G
be	islamic-civil	yyyyMd	d.M.y G
be	islamic-rgsa	yMdEEEEE	EEEEE, d.M.y G
be	islamic-tbla	BBBBBhm	h:mm BBBBB
be	islamic-tbla	Hm	HH:mm
be	islamic-umalqura	CC	HH
be	islamic-umalqura	CCCC	HH
be	islamic-umalqura	HH	HH
be	islamic-umalqura	MM	LL
be	islamic-umalqura	MMMM	LLLL
be	islamic-umalqura	yMdd	dd.M.y G
be	islamic-umalqura	zz	zz
be	islamic-umalqura	zzzz	zzzz
be	japanese	CCCm	HH:mm
be	japanese	J	HH
be	persian	BBBBhm	h:mm BBBB
be	persian	CCC	HH
be	persian	G	G
be	persian	GGGGGyMd	dd.MM.y GGGGG
be	persian	GyMd	dd.MM.y GGGGG
be	persian	Hm	HH:mm
be	persian	HmsS	HH:mm:ss,S
be	roc	Cms	HH:mm:ss
be	roc	MMM	LLL
be	roc	jjm	HH:mm
be	roc	yMMMM	LLLL y G
be	roc	yyyyMd	d.M.y G
bg	buddhist	CC	HH 'ч'.
bg	buddhist	EEEE	cccc
bg	buddhist	EEEEEE	cccccc
bg	buddhist	HH	HH 'ч'.
bg	buddhist	JJJJ	HH 'ч'.
bg	buddhist	JJJJJJ	HH 'ч'.
bg	buddhist	MM	MM
bg	buddhist	hmszzz	h:mm:ss 'ч'. a zzz
bg	buddhist	yMdEEEE	EEEE, d.MM.y 'г'. G
bg	buddhist	yMdEEEEEE	EEEEEE, d.MM.y 'г'. G
bg	buddhist	zz	zz
bg	chinese	EEEE	cccc
bg	chinese	GGyMd	r MMM d
bg	chinese	JJJJ	HH
bg	chinese	JJJJJJ	HH
bg	chinese	hmszzz	h:mm:ss a zzz
bg	coptic	BBBBBhm	h:mm 'ч'. BBBBB
bg	coptic	CCC	HH 'ч'.
bg	coptic	G	G
bg	coptic	hm	h:mm 'ч'. a
bg	coptic	yMdEEEEE	EEEEE, d.MM.y 'г'. G
bg	dangi	hms	h:mm:ss a
bg	dangi	jjj	HH
bg	dangi	z	z
bg	ethiopic	B	B
bg	ethiopic	BBBBB	BBBBB
bg	ethiopic	JJJ	HH 'ч'.
bg	ethiopic	JJJJJ	HH 'ч'.
bg	ethiopic	j	HH 'ч'.
bg	ethiopic	jjjjj	HH 'ч'.
bg	ethiopic	zzzzz	zzzzz
bg	gregorian	BBBBBhm	h:mm 'ч'. BBBBB
bg	gregorian	hmss	h:mm:ss 'ч'. a
bg	gregorian	s	s
bg	gregorian	yMdEEEEE	EEEEE, d.MM.y 'г'.
bg	hebrew	B	B
bg	hebrew	Bhh	hh 'ч'. B
bg	hebrew	hmszzzz	h:mm:ss 'ч'. a zzzz
bg	hebrew	j	HH 'ч'.
bg	indian	Bh	h 'ч'. B
bg	indian	hms	h:mm:ss 'ч'. a
bg	indian	jjj	HH 'ч'.
bg	islamic	CCCCm	HH:mm 'ч'.
bg	islamic	JJJJJm	HH:mm 'ч'.
bg	islamic	JJm	HH:mm 'ч'.
bg	islamic	hhm	hh:mm 'ч'. a
bg	islamic	jjjjjm	HH:mm 'ч'.
bg	islamic	jjjm	HH:mm 'ч'.
bg	islamic	jm	HH:mm 'ч'.
bg	islamic	yMMMMd	d MMMM y 'г'. G
bg	islamic-civil	yMdE	E, d.MM.y 'г'. G
bg	islamic-rgsa	CCCCCCm	HH:mm 'ч'.
bg	islamic-rgsa	JJJJJJm	HH:mm 'ч'.
bg	islamic-rgsa	JJJJJm	HH:mm 'ч'.
bg	islamic-rgsa	M	M
bg	islamic-rgsa	jjjjjjm	HH:mm 'ч'.
bg	islamic-rgsa	yMM	MM.y 'г'. G
bg	islamic-rgsa	yMMMM	MMMM y 'г'. G
bg	islamic-tbla	CCCCCCm	HH:mm 'ч'.
bg	islamic-tbla	JJJJJm	HH:mm 'ч'.
bg	islamic-tbla	JJJm	HH:mm 'ч'.
bg	islamic-tbla	JJm	HH:mm 'ч'.
bg	islamic-tbla	M	M
bg	islamic-tbla	hhm	hh:mm 'ч'. a
bg	islamic-tbla	jjjjjm	HH:mm 'ч'.
bg	islamic-tbla	jjjjm	HH:mm 'ч'.
bg	islamic-tbla	yMMMMEEEEdvvvv	EEEE, d MMMM y 'г'. G, vvvv
bg	islamic-tbla	yMMMMd	d MMMM y 'г'. G
bg	islamic-umalqura	Hms	HH:mm:ss 'ч'.
bg	islamic-umalqura	v	v
bg	islamic-umalqura	yMv	M.y 'г'. G, v
bg	islamic-umalqura	zzz	zzz
bg	japanese	CCCC	HH 'ч'.
bg	japanese	GGGGyMd	dd.MM.y 'г'. GGGG
bg	japanese	JJ	HH 'ч'.
bg	japanese	hh	hh 'ч'. a
bg	japanese	mm	mm
bg	japanese	yM	M.y 'г'. G
bg	japanese	yMdd	dd.MM.y 'г'. G
bg	japanese	zzzz	zzzz
bg	persian	CCCCCCm	HH:mm 'ч'.
bg	persian	E	ccc
bg	persian	EEEEE	ccccc
bg	persian	JJJJJJm	HH:mm 'ч'.
bg	persian	JJJJm	HH:mm 'ч'.
bg	persian	Jm	HH:mm 'ч'.
bg	persian	MMMMM	MM
bg	persian	QQQQQ	QQQQQ
bg	persian	m	m
bg	persian	yMM	MM.y 'г'. G
bg	persian	yQQQQ	QQQQ y 'г'. G
bg	persian	yyMd	d.MM.yy 'г'. G
bg	persian	yyyyMd	d.MM.y 'г'. G
bg	roc	BBBBBhm	h:mm 'ч'. BBBBB
bg	roc	BBBBhm	h:mm 'ч'. BBBB
bg	roc	CCC	HH 'ч'.
bg	roc	G	G
bg	roc	yMdEEEEE	EEEEE, d.MM.y 'г'. G
bn	buddhist	BBBBhm	h:mm BBBB
bn	buddhist	hm	h:mm a
bn	buddhist	s	s
bn	buddhist	yMdEEEEE	EEEEE, d/M/y G
bn	chinese	E	ccc
bn	chinese	JJJm	hh:mm
bn	chinese	MMM	LLL
bn	chinese	m	m
bn	chinese	yMMMM	r(U) MMMM
bn	coptic	B	B
bn	coptic	CCCm	h:mm aaaa
bn	coptic	hms	h:mm:ss a
bn	coptic	j	h a
bn	coptic	jjj	h aaaa
bn	dangi	BBBBBhm	h:mm BBBBB
bn	dangi	GGG	GGG
bn	dangi	s	s
bn	dangi	yMMMMdhmsvvvv	r(U) MMMM d h:mm:ss a vvvv
bn	ethiopic	Cms	h:mm:ss a
bn	ethiopic	MMM	LLL
bn	ethiopic	jjjjm	h:mm aaaa
bn	ethiopic	jjm	h:mm a
bn	ethiopic	jm	h:mm a
bn	gregorian	EEEE	cccc
bn	gregorian	EEEEEE	cccccc
bn	gregorian	GG	GG
bn	gregorian	JJJJ	hh
bn	gregorian	JJJJJJ	hh
bn	gregorian	QQ	QQ
bn	gregorian	h	h a
bn	gregorian	hmszzz	h:mm:ss a zzz
bn	gregorian	jj	h a
bn	gregorian	yMdEEEEEE	EEEEEE, d/M/y
bn	gregorian	yQ	QQQ y
bn	gregorian	yy	yy
bn	hebrew	CCCCCCm	h:mm aaaaa
bn	hebrew	JJJJJJm	hh:mm
bn	hebrew	JJm	hh:mm
bn	hebrew	Q	Q
bn	hebrew	hhm	hh:mm a
bn	hebrew	jjjjjjm	h:mm aaaaa
bn	hebrew	jjjjm	h:mm aaaa
bn	hebrew	y	y G
bn	indian	Cms	h:mm:ss a
bn	indian	E	ccc
bn	indian	MMM	LLL
bn	indian	jjjjm	h:mm aaaa
bn	indian	jjjm	h:mm aaaa
bn	indian	jjm	h:mm a
bn	indian	jm	h:mm a
bn	indian	m	m
bn	indian	yMMMMEEEEd	EEEE, d MMMM, y G
bn	islamic	hmszz	h:mm:ss a zz
bn	islamic	v	v
bn	islamic-civil	CCCCCC	h aaaaa
bn	islamic-civil	EEEE	cccc
bn	islamic-civil	GGGGyMd	d/M/y GGGG
bn	islamic-civil	JJ	hh
bn	islamic-civil	JJJJ	hh
bn	islamic-civil	hh	hh a
bn	islamic-civil	hmm	h:mm a
bn	islamic-civil	mm	mm
bn	islamic-civil	yM	M/y G
bn	islamic-rgsa	CCCC	h aaaa
bn	islamic-rgsa	EEEEEE	cccccc
bn	islamic-rgsa	GGGGyMd	d/M/y GGGG
bn	islamic-rgsa	JJJJJJ	hh
bn	islamic-rgsa	MMMM	LLLL
bn	islamic-rgsa	d	d
bn	islamic-rgsa	dd	dd
bn	islamic-rgsa	hmszzz	h:mm:ss a zzz
bn	islamic-rgsa	ss	ss
bn	islamic-rgsa	yMdEEEEEE	EEEEEE, d/M/y G
bn	islamic-rgsa	yMdHmsv	d/M/y G HH:mm:ss v
bn	islamic-rgsa	yMdd	dd/M/y G
bn	islamic-rgsa	zzzz	zzzz
bn	islamic-tbla	hmm	h:mm a
bn	islamic-tbla	hmszzzzz	h:mm:ss a zzzzz
bn	islamic-tbla	vvvv	vvvv
bn	islamic-tbla	yMMM	MMM y G
bn	islamic-tbla	yMdHmsv	d/M/y G HH:mm:ss v
bn	islamic-umalqura	CCCCCCm	h:mm aaaaa
bn	islamic-umalqura	Cms	h:mm:ss a
bn	islamic-umalqura	Jm	hh:mm
bn	islamic-umalqura	M	L
bn	islamic-umalqura	MMM	LLL
bn	islamic-umalqura	jjjm	h:mm aaaa
bn	islamic-umalqura	jjm	h:mm a
bn	islamic-umalqura	yMMMM	MMMM y G
bn	japanese	Bhm	h:mm B
bn	japanese	CCCCC	h aaaaa
bn	japanese	GGGGG	GGGGG
bn	japanese	GGGyMd	d/M/y GGG
bn	japanese	Hm	HH:mm
bn	japanese	yMMMMdv	d MMMM, y G v
bn	japanese	yMdE	E, d/M/y G
bn	persian	Bh	h B
bn	persian	Bhh	hh B
bn	persian	CCCCCm	h:mm aaaaa
bn	persian	J	hh
bn	roc	EEEEEE	cccccc
bn	roc	JJ	hh
bn	roc	JJJJJJ	hh
bn	roc	UUUU	y G
bn	roc	hh	hh a
bn	roc	hmsz	h:mm:ss a z
bn	roc	mm	mm
bn	roc	yM	M/y G
bs	buddhist	EEEEEE	cccccc
bs	buddhist	GG	GG
bs	buddhist	GGGGyMd	d. M. y. GGGG
bs	buddhist	JJJJJJ	H
bs	buddhist	QQ	QQ
bs	buddhist	d	d
bs	buddhist	hmszzz	hh:mm:ss a zzz
bs	buddhist	jj	H
bs	buddhist	vvvv	vvvv
bs	buddhist	yMMM	MMM y. G
bs	buddhist	yQ	G y QQQ
bs	buddhist	yy	yy. G
bs	chinese	CC	HH
bs	chinese	HH	HH
bs	chinese	MM	LL
bs	chinese	UUUU	r(U)
bs	chinese	hmsz	h:mm:ss a z
bs	chinese	hmszzzzz	h:mm:ss a zzzzz
bs	chinese	jjjjjj	HH
bs	chinese	yMMMMM	r MMMMM
bs	chinese	zz	zz
bs	coptic	CCCCC	H
bs	coptic	G	G
bs	coptic	GGG	GGG
bs	coptic	GGGGG	GGGGG
bs	coptic	Hm	HH:mm
bs	coptic	yMMMMdv	d. MMMM y. G, v
bs	dangi	CCCm	HH:mm
bs	dangi	Cm	HH:mm
bs	dangi	Hms	HH:mm:ss
bs	dangi	hmszz	h:mm:ss a zz
bs	dangi	v	v
bs	dangi	yMv	r-MM, v
bs	dangi	zzz	zzz
bs	ethiopic	Bh	h B
bs	ethiopic	Hms	HH:mm:ss
bs	ethiopic	hmszzzz	hh:mm:ss a zzzz
bs	ethiopic	v	v
bs	ethiopic	yMv	MM/y G, v
bs	ethiopic	zzz	zzz
bs	gregorian	BBBBBhm	h:mm BBBBB
bs	gregorian	CCC	HH
bs	gregorian	Hm	HH:mm
bs	hebrew	B	B
bs	hebrew	JJJ	H
bs	hebrew	hmszz	hh:mm:ss a zz
bs	hebrew	j	H
bs	indian	Hms	HH:mm:ss
bs	indian	J	H
bs	indian	yMv	MM/y G, v
bs	indian	zzz	zzz
bs	islamic	Q	Q
bs	islamic	y	y. G
bs	islamic	yMM	MM.y. G
bs	islamic	yMMMM	LLLL y. G
bs	islamic-civil	BBBBBhm	h:mm BBBBB
bs	islamic-civil	CCC	H
bs	islamic-civil	yMMMMdhmsvvvv	dd. MMMM y. G, hh:mm:ss a vvvv
bs	islamic-rgsa	JJJJJm	HH:mm
bs	islamic-rgsa	U	y. G
bs	islamic-rgsa	jjjjjm	HH:mm
bs	islamic-rgsa	jjjjm	HH:mm
bs	islamic-rgsa	jjjm	HH:mm
bs	islamic-rgsa	yMMMMd	dd. MMMM y. G
bs	islamic-tbla	CCCCm	HH:mm
bs	islamic-tbla	JJJm	HH:mm
bs	islamic-tbla	U	y. G
bs	islamic-tbla	yMM	MM.y. G
bs	islamic-tbla	yMMMMd	dd. MMMM y. G
bs	islamic-umalqura	hms	hh:mm:ss a
bs	islamic-umalqura	jjj	H
bs	islamic-umalqura	z	z
bs	japanese	BBBB	BBBB
bs	japanese	GGGG	GGGG
bs	japanese	QQQQ	QQQQ
bs	japanese	h	h a
bs	japanese	hmszzzzz	hh:mm:ss a zzzzz
bs	japanese	jjjj	H
bs	japanese	yQQQ	QQQ y. GGGGG
bs	japanese	yyyy	y. G
bs	persian	CCCCCCm	HH:mm
bs	persian	CCm	HH:mm
bs	persian	HHm	HH:mm
bs	persian	M	L
bs	persian	QQQ	QQQ
bs	persian	jjjm	HH:mm
bs	persian	jm	HH:mm
bs	persian	yMMMMEEEEdvvvv	EEEE, d. MMMM y. G, vvvv
bs	roc	C	H
bs_Latn	buddhist	CCCC	H
bs_Latn	buddhist	H	H
bs_Latn	buddhist	hmszzz	hh:mm:ss a zzz
bs_Latn	buddhist	hmszzzzz	hh:mm:ss a zzzzz
bs_Latn	buddhist	yMdd	dd.M.y. G
bs_Latn	buddhist	zzzz	zzzz
bs_Latn	chinese	GGGGyMd	r MMM d
bs_Latn	chinese	UUUU	r(U)
bs_Latn	chinese	d	d
bs_Latn	chinese	hmsz	h:mm:ss a z
bs_Latn	coptic	CCCCC	H
bs_Latn	coptic	G	G
bs_Latn	coptic	GGGGG	GGGGG
bs_Latn	coptic	GyMd	d. M. y. GGGG
bs_Latn	coptic	HmsS	HH:mm:ss,S
bs_Latn	dangi	CCCCCm	HH:mm
bs_Latn	dangi	Cm	HH:mm
bs_Latn	dangi	z	z
bs_Latn	ethiopic	BBBBB	BBBBB
bs_Latn	ethiopic	Hms	HH:mm:ss
bs_Latn	ethiopic	JJJJJ	H
bs_Latn	ethiopic	jjjjj	H
bs_Latn	ethiopic	yMv	MM/y G, v
bs_Latn	ethiopic	zzz	zzz
bs_Latn	ethiopic	zzzzz	zzzzz
bs_Latn	gregorian	CCC	HH
bs_Latn	gregorian	GGGGGyMd	d. M. y. GGGGG
bs_Latn	gregorian	GGGyMd	d. M. y. GGG
bs_Latn	gregorian	Hm	HH:mm
bs_Latn	gregorian	hmss	hh:mm:ss a
bs_Latn	hebrew	B	B
bs_Latn	hebrew	Bh	h B
bs_Latn	hebrew	Bhh	hh B
bs_Latn	hebrew	hmszzzz	hh:mm:ss a zzzz
bs_Latn	hebrew	j	H
bs_Latn	indian	CCCm	HH:mm
bs_Latn	indian	J	H
bs_Latn	indian	hms	hh:mm:ss a
bs_Latn	indian	jjj	H
bs_Latn	islamic	E	ccc
bs_Latn	islamic	m	m
bs_Latn	islamic	yMMMM	LLLL y. G
bs_Latn	islamic-civil	Bhm	h:mm B
bs_Latn	islamic-civil	C	H
bs_Latn	islamic-civil	CCCCC	H
bs_Latn	islamic-civil	GGGGG	GGGGG
bs_Latn	islamic-civil	GGGyMd	d. M. y. GGG
bs_Latn	islamic-civil	GyMd	d. M. y. GGGG
bs_Latn	islamic-civil	HmsS	HH:mm:ss,S
bs_Latn	islamic-civil	yMMMMdhmsvvvv	dd. MMMM y. G, hh:mm:ss a vvvv
bs_Latn	islamic-rgsa	Cms	HH:mm:ss
bs_Latn	islamic-rgsa	JJJm	HH:mm
bs_Latn	islamic-rgsa	M	L
bs_Latn	islamic-rgsa	MMM	LLL
bs_Latn	islamic-rgsa	jjm	HH:mm
bs_Latn	islamic-rgsa	yyyyMd	d.M.y. G
bs_Latn	islamic-tbla	CCm	HH:mm
bs_Latn	islamic-tbla	EEEEE	ccccc
bs_Latn	islamic-tbla	HHm	HH:mm
bs_Latn	islamic-tbla	JJJJm	HH:mm
bs_Latn	islamic-tbla	M	L
bs_Latn	islamic-tbla	MMMMM	LLLLL
bs_Latn	islamic-tbla	QQQ	QQQ
bs_Latn	islamic-tbla	QQQQQ	QQQQQ
bs_Latn	islamic-tbla	yQQQQ	y G QQQQ
bs_Latn	islamic-tbla	yyMd	dd.MM.yy. G
bs_Latn	islamic-umalqura	Bh	h B
bs_Latn	islamic-umalqura	Bhh	hh B
bs_Latn	japanese	BBBB	BBBB
bs_Latn	japanese	CCCCCC	H
bs_Latn	japanese	GGGG	GGGG
bs_Latn	japanese	QQQQ	QQQQ
bs_Latn	japanese	dd	dd
bs_Latn	japanese	jjjj	H
bs_Latn	japanese	ss	ss
bs_Latn	japanese	yMdEEEE	EEEE, d. M. y. GGGGG
bs_Latn	japanese	yQQQ	QQQ y. GGGGG
bs_Latn	japanese	yyyy	y. G
bs_Latn	persian	CCm	HH:mm
bs_Latn	persian	HHm	HH:mm
bs_Latn	persian	QQQ	QQQ
bs_Latn	persian	U	y. G
bs_Latn	persian	jjjm	HH:mm
bs_Latn	roc	BBBBhm	h:mm BBBB
bs_Latn	roc	CCC	H
bs_Latn	roc	Hm	HH:mm
bs_Latn	roc	yMMMMdv	d. MMMM y. G, v
ca	buddhist	CCm	H:mm
ca	buddhist	E	ccc
ca	buddhist	EEEEE	ccccc
ca	buddhist	HHm	HH:mm
ca	buddhist	JJJJJJm	H:mm
ca	buddhist	JJJJm	H:mm
ca	buddhist	MMMMM	LLLLL
ca	buddhist	QQQ	QQQ
ca	buddhist	QQQQQ	QQQQQ
ca	buddhist	jjjjjjm	H:mm
ca	buddhist	m	m
ca	buddhist	yMMMMEEEEdvvvv	EEEE, d MMMM 'del' y G, vvvv
ca	buddhist	yQQQQ	QQQQ y G
ca	chinese	CCC	HH
ca	chinese	GGGyMd	r MMM d
ca	coptic	CCCCCC	H
ca	coptic	GG	GG
ca	coptic	QQ	QQ
ca	coptic	UUUU	y G
ca	coptic	d	d
ca	coptic	hmsz	h:mm:ss a z
ca	coptic	hmszzzzz	h:mm:ss a zzzzz
ca	coptic	jj	H
ca	coptic	yQ	QQQ y G
ca	coptic	yy	yy G
ca	dangi	CCCCm	HH:mm
ca	dangi	CCm	HH:mm
ca	dangi	HHm	HH:mm
ca	dangi	M	L
ca	dangi	QQQ	QQQ
ca	dangi	yyMd	rr-MM-dd
ca	ethiopic	Bhm	h:mm B
ca	ethiopic	C	H
ca	ethiopic	GGGyMd	dd-MM-y GGG
ca	gregorian	Bhh	hh B
ca	gregorian	CCCCCm	H:mm
ca	gregorian	CCCm	H:mm
ca	gregorian	J	H
ca	hebrew	hm	h:mm a
ca	hebrew	s	s
ca	indian	Bhm	h:mm B
ca	indian	GGGGGyMd	dd-MM-y GGGGG
ca	indian	yMMMMdhmsvvvv	d MMMM 'del' y G, h:mm:ss a vvvv
ca	islamic	BBBB	BBBB
ca	islamic	GGGG	GGGG
ca	islamic	H	H
ca	islamic	QQQQ	QQQQ
ca	islamic	jjjj	H
ca	islamic	jjjjjj	H
ca	islamic	yMMMMM	LLLLL y G
ca	islamic	yMdEEEE	EEEE, d/M/y GGGGG
ca	islamic	yQQQ	QQQ y G
ca	islamic	yyyy	y G
ca	islamic-civil	B	B
ca	islamic-civil	BBBBB	BBBBB
ca	islamic-civil	CCCm	H:mm
ca	islamic-civil	JJJ	H
ca	islamic-civil	JJJJJ	H
ca	islamic-civil	j	H
ca	islamic-civil	jjjjj	H
ca	islamic-civil	zzzzz	zzzzz
ca	islamic-rgsa	Bh	h B
ca	islamic-rgsa	J	H
ca	islamic-tbla	BBBBB	BBBBB
ca	islamic-tbla	Bh	h B
ca	islamic-tbla	Hms	H:mm:ss
ca	islamic-tbla	J	H
ca	islamic-tbla	JJJJJ	H
ca	islamic-tbla	jjjjj	H
ca	islamic-tbla	yMv	M/y G, v
ca	islamic-tbla	zzz	zzz
ca	islamic-tbla	zzzzz	zzzzz
ca	islamic-umalqura	Bhm	h:mm B
ca	islamic-umalqura	GyMd	dd-MM-y GGGGG
ca	islamic-umalqura	HmsS	H:mm:ss,S
ca	islamic-umalqura	s	s
ca	islamic-umalqura	yMdEEEEE	EEEEE, d/M/y GGGGG
ca	japanese	CCCCCCm	H:mm
ca	japanese	JJm	H:mm
ca	japanese	M	L
ca	japanese	hhm	hh:mm a
ca	japanese	jjjm	H:mm
ca	japanese	yMMMM	LLLL 'del' y G
ca	japanese	yyyyMd	d/M/y G
ca	persian	CC	H
ca	persian	CCCCCC	H
ca	persian	EEEE	cccc
ca	persian	HH	HH
ca	persian	JJJJ	H
ca	persian	MM	LL
ca	persian	zz	zz
ca	roc	B	B
ca	roc	Bh	h B
ca	roc	Hms	H:mm:ss
ca	roc	j	H
ca	roc	yMv	M/y G, v
ca	roc	zzz	zzz
chr	buddhist	CCCCCC	h aaaaa
chr	buddhist	EEEE	cccc
chr	buddhist	JJ	hh
chr	buddhist	JJJJ	hh
chr	buddhist	h	h a
chr	buddhist	hh	hh a
chr	buddhist	mm	mm
chr	buddhist	yM	M/y GGGGG
chr	buddhist	yMdEEEEEE	EEEEEE, M/d/y GGGGG
chr	chinese	BBBB	BBBB
chr	chinese	GGGG	GGGG
chr	chinese	JJ	hh
chr	chinese	QQQQ	QQQQ
chr	chinese	d	d
chr	chinese	hh	hh a
chr	chinese	hmm	h:mm a
chr	chinese	jjjj	h aaaa
chr	chinese	mm	mm
chr	chinese	yM	r-MM
chr	chinese	yQQQ	r(U) QQQ
chr	chinese	yyyy	r(U)
chr	coptic	BBBBhm	h:mm BBBB
chr	coptic	GGGGGyMd	M/d/y GGGGG
chr	dangi	Bh	h B
chr	dangi	hmszzzz	h:mm:ss a zzzz
chr	ethiopic	BBBBB	BBBBB
chr	ethiopic	CCCm	h:mm aaaa
chr	ethiopic	Cm	h:mm a
chr	ethiopic	JJJJJ	hh
chr	ethiopic	jjjjj	h aaaaa
chr	ethiopic	z	z
chr	ethiopic	zzzzz	zzzzz
chr	gregorian	Bhm	h:mm B
chr	gregorian	CCCCC	h aaaaa
chr	gregorian	GGGGG	GGGGG
chr	gregorian	hmss	h:mm:ss a
chr	gregorian	s	s
chr	gregorian	yMdEEEEE	EEEEE, M/d/y
chr	hebrew	Cm	h:mm a
chr	hebrew	Hms	H:mm:ss
chr	hebrew	J	hh
chr	hebrew	hmszz	h:mm:ss a zz
chr	hebrew	hmszzzz	h:mm:ss a zzzz
chr	hebrew	yMv	M/y GGGGG, v
chr	hebrew	zzz	zzz
chr	indian	CCCCCm	h:mm aaaaa
chr	indian	hmszz	h:mm:ss a zz
chr	indian	z	z
chr	islamic	CCCCm	h:mm aaaa
chr	islamic	Cms	h:mm:ss a
chr	islamic	MMM	LLL
chr	islamic	U	y G
chr	islamic	jjm	h:mm a
chr	islamic	yMMMMEEEEd	EEEE, MMMM d, y G
chr	islamic	yMMMMd	MMMM d, y G
chr	islamic-civil	GGG	GGG
chr	islamic-civil	s	s
chr	islamic-civil	yMMMMdhmsvvvv	MMMM d, y G, h:mm:ss a vvvv
chr	islamic-civil	yMMMMdv	MMMM d, y G, v
chr	islamic-civil	yMdE	E, M/d/y GGGGG
chr	islamic-rgsa	CCCCCCm	h:mm aaaaa
chr	islamic-rgsa	Cms	h:mm:ss a
chr	islamic-rgsa	JJJJJJm	h:mm
chr	islamic-rgsa	M	L
chr	islamic-rgsa	MMM	LLL
chr	islamic-rgsa	jjjjjjm	h:mm aaaaa
chr	islamic-rgsa	jjm	h:mm a
chr	islamic-rgsa	jm	h:mm a
chr	islamic-rgsa	yMMMM	MMMM y G
chr	islamic-rgsa	yyMd	M/d/yy GGGGG
chr	islamic-tbla	CCCCCCm	h:mm aaaaa
chr	islamic-tbla	CCm	h:mm a
chr	islamic-tbla	HHm	HH:mm
chr	islamic-tbla	M	L
chr	islamic-tbla	QQQ	QQQ
chr	islamic-tbla	jjjjm	h:mm aaaa
chr	islamic-tbla	jm	h:mm a
chr	islamic-umalqura	Hms	H:mm:ss
chr	islamic-umalqura	v	v
chr	islamic-umalqura	yMv	M/y GGGGG, v
chr	islamic-umalqura	zzz	zzz
chr	japanese	GG	GG
chr	japanese	H	HH
chr	japanese	QQ	QQ
chr	japanese	jj	h a
chr	japanese	jjjjjj	h aaaaa
chr	japanese	vvvv	vvvv
chr	japanese	yMMM	MMM y G
chr	japanese	yMMMMM	MMMMM y G
chr	japanese	yMdEEEE	EEEE, M/d/y GGGGG
chr	japanese	yQ	QQQ y G
chr	japanese	yy	yy G
chr	persian	U	y G
chr	persian	jjjm	h:mm aaaa
chr	persian	yMM	MM/y GGGGG
chr	persian	yMMMM	MMMM y G
