locale	calendar	skeleton	pattern
ms	japanese	yMMMMd	d MMMM y G
ms	japanese	yMMMMEEEEd	EEEE, d MMMM y G
ms	japanese	GyMd	d/M/y GGGGG
ms	japanese	HmsS	HH:mm:ss.S
ms	japanese	Cms	h:mm:ss b
ms	japanese	yMdHmsv	d/M/y G HH:mm:ss v
ms	japanese	Bh	h B
ms	japanese	MMMM	LLLL
ms	japanese	jjm	h:mm a
ms	buddhist	yMd	d/M/y G
ms	buddhist	yMMMMd	d MMMM y G
ms	buddhist	yMMMMEEEEd	EEEE, d MMMM y G
ms	buddhist	GyMd	d/M/y GGGGG
ms	buddhist	HmsS	HH:mm:ss.S
ms	buddhist	Cms	h:mm:ss b
ms	buddhist	yMdHmsv	d/M/y G HH:mm:ss v
ms	buddhist	Bh	h B
ms	buddhist	MMMM	LLLL
ms	buddhist	jjm	h:mm a
ms	chinese	yMd	r-MM-dd
ms	chinese	yMMMMd	r(U) MMMM d
ms	chinese	yMMMMEEEEd	r(U) MMMM d, EEEE
ms	chinese	GyMd	r MMM d
ms	chinese	HmsS	HH:mm:ss.S
ms	chinese	Cms	h:mm:ss b
ms	chinese	yMdHmsv	r-MM-dd HH:mm:ss v
ms	chinese	Bh	h B
ms	chinese	MMMM	LLLL
ms	chinese	jjm	h:mm a
my	gregorian	yMd	d/M/y
my	gregorian	yMMMMd	y MMMM d
my	gregorian	yMMMMEEEEd	y MMMM d, EEEE
my	gregorian	GyMd	G y/M/d
my	gregorian	HmsS	HH:mm:ss.S
my	gregorian	Cms	B h:mm:ss
my	gregorian	yMdHmsv	d/M/y v HH:mm:ss
my	gregorian	Bh	B h
my	gregorian	MMMM	LLLL
my	gregorian	jjm	HH:mm
my	japanese	yMd	GGGGG dd/MM/Y
my	japanese	yMMMMd	G d MMMM y
my	japanese	yMMMMEEEEd	G y MMMM d၊ EEEE
my	japanese	GyMd	GGGGG y/M/d
my	japanese	HmsS	HH:mm:ss.S
my	japanese	Cms	B h:mm:ss
my	japanese	yMdHmsv	GGGGG dd/MM/Y v HH:mm:ss
my	japanese	Bh	B h
my	japanese	MMMM	LLLL
my	japanese	jjm	HH:mm
my	buddhist	yMd	GGGGG dd/MM/Y
my	buddhist	yMMMMd	G d MMMM y
my	buddhist	yMMMMEEEEd	G y MMMM d၊ EEEE
my	buddhist	GyMd	GGGGG y/M/d
my	buddhist	HmsS	HH:mm:ss.S
my	buddhist	Cms	B h:mm:ss
my	buddhist	yMdHmsv	GGGGG dd/MM/Y v HH:mm:ss
my	buddhist	Bh	B h
my	buddhist	MMMM	LLLL
my	buddhist	jjm	HH:mm
my	chinese	yMd	r-MM-dd
my	chinese	yMMMMd	r(U) MMMM d
my	chinese	yMMMMEEEEd	r(U) MMMM d, EEEE
my	chinese	GyMd	r MMM d
my	chinese	HmsS	HH:mm:ss.S
my	chinese	Cms	h:mm:ss B
my	chinese	yMdHmsv	r-MM-dd v HH:mm:ss
my	chinese	Bh	h B
my	chinese	MMMM	LLLL
my	chinese	jjm	HH:mm
nb	gregorian	yMd	d.M.y
nb	gregorian	yMMMMd	y MMMM d
nb	gregorian	yMMMMEEEEd	y MMMM d, EEEE
nb	gregorian	GyMd	d.M.y G
nb	gregorian	HmsS	HH:mm:ss,S
nb	gregorian	Cms	HH:mm:ss
nb	gregorian	yMdHmsv	d.M.y, HH:mm:ss v
nb	gregorian	Bh	h B
nb	gregorian	MMMM	LLLL
nb	gregorian	jjm	HH:mm
nb	japanese	yMd	d.M.y G
nb	japanese	yMMMMd	d. MMMM y G
nb	japanese	yMMMMEEEEd	EEEE d. MMMM y G
nb	japanese	GyMd	dd.MM.y G
nb	japanese	HmsS	HH:mm:ss,S
nb	japanese	Cms	HH:mm:ss
nb	japanese	yMdHmsv	d.M.y G HH:mm:ss v
nb	japanese	Bh	h B
nb	japanese	MMMM	LLLL
nb	japanese	jjm	HH:mm
nb	buddhist	yMd	d.M.y G
nb	buddhist	yMMMMd	d. MMMM y G
nb	buddhist	yMMMMEEEEd	EEEE d. MMMM y G
nb	buddhist	GyMd	dd.MM.y G
nb	buddhist	HmsS	HH:mm:ss,S
nb	buddhist	Cms	HH:mm:ss
nb	buddhist	yMdHmsv	d.M.y G HH:mm:ss v
nb	buddhist	Bh	h B
nb	buddhist	MMMM	LLLL
nb	buddhist	jjm	HH:mm
nb	chinese	yMd	dd.MM.r
nb	chinese	yMMMMd	r(U) MMMM d
nb	chinese	yMMMMEEEEd	r(U) MMMM d, EEEE
nb	chinese	GyMd	d. MMM r
nb	chinese	HmsS	HH:mm:ss,S
nb	chinese	Cms	HH:mm:ss
nb	chinese	yMdHmsv	dd.MM.r HH:mm:ss v
nb	chinese	Bh	h B
nb	chinese	MMMM	LLLL
nb	chinese	jjm	HH:mm
ne	gregorian	yMd	y-MM-dd
ne	gregorian	yMMMMd	y MMMM d
ne	gregorian	yMMMMEEEEd	y MMMM d, EEEE
ne	gregorian	GyMd	M/d/y G
ne	gregorian	HmsS	HH:mm:ss.S
ne	gregorian	Cms	HH:mm:ss
ne	gregorian	yMdHmsv	y-MM-dd, HH:mm:ss v
ne	gregorian	Bh	h B
ne	gregorian	MMMM	LLLL
ne	gregorian	jjm	HH:mm
ne	japanese	yMd	G y-MM-dd
ne	japanese	yMMMMd	G y MMMM d
ne	japanese	yMMMMEEEEd	G y MMMM d, EEEE
ne	japanese	GyMd	M/d/y GGGGG
ne	japanese	HmsS	HH:mm:ss.S
ne	japanese	Cms	HH:mm:ss
ne	japanese	yMdHmsv	G y-MM-dd,HH:mm:ss v
ne	japanese	Bh	h B
ne	japanese	MMMM	LLLL
ne	japanese	jjm	HH:mm
ne	buddhist	yMd	G y-MM-dd
ne	buddhist	yMMMMd	G y MMMM d
ne	buddhist	yMMMMEEEEd	G y MMMM d, EEEE
ne	buddhist	GyMd	M/d/y GGGGG
ne	buddhist	HmsS	HH:mm:ss.S
ne	buddhist	Cms	HH:mm:ss
ne	buddhist	yMdHmsv	G y-MM-dd,HH:mm:ss v
ne	buddhist	Bh	h B
ne	buddhist	MMMM	LLLL
ne	buddhist	jjm	HH:mm
ne	chinese	yMd	r-MM-dd
ne	chinese	yMMMMd	r(U) MMMM d
ne	chinese	yMMMMEEEEd	r(U) MMMM d, EEEE
ne	chinese	GyMd	r MMM d
ne	chinese	HmsS	HH:mm:ss.S
ne	chinese	Cms	HH:mm:ss
ne	chinese	yMdHmsv	r-MM-dd HH:mm:ss v
ne	chinese	Bh	h B
ne	chinese	MMMM	LLLL
ne	chinese	jjm	HH:mm
nl	gregorian	yMd	d-M-y
nl	gregorian	yMMMMd	y MMMM d
nl	gregorian	yMMMMEEEEd	y MMMM d, EEEE
nl	gregorian	GyMd	d/M/y GGGGG
nl	gregorian	HmsS	HH:mm:ss,S
nl	gregorian	Cms	HH:mm:ss
nl	gregorian	yMdHmsv	d-M-y, HH:mm:ss v
nl	gregorian	Bh	h B
nl	gregorian	MMMM	LLLL
nl	gregorian	jjm	HH:mm
nl	japanese	yMd	d-M-y GGGGG
nl	japanese	yMMMMd	d MMMM y G
nl	japanese	yMMMMEEEEd	EEEE d MMMM y G
nl	japanese	GyMd	d/M/y GGGGG
nl	japanese	HmsS	HH:mm:ss,S
nl	japanese	Cms	HH:mm:ss
nl	japanese	yMdHmsv	d-M-y GGGGG HH:mm:ss v
nl	japanese	Bh	h B
nl	japanese	MMMM	LLLL
nl	japanese	jjm	HH:mm
nl	buddhist	yMd	d-M-y GGGGG
nl	buddhist	yMMMMd	d MMMM y G
nl	buddhist	yMMMMEEEEd	EEEE d MMMM y G
nl	buddhist	GyMd	d/M/y GGGGG
nl	buddhist	HmsS	HH:mm:ss,S
nl	buddhist	Cms	HH:mm:ss
nl	buddhist	yMdHmsv	d-M-y GGGGG HH:mm:ss v
nl	buddhist	Bh	h B
nl	buddhist	MMMM	LLLL
nl	buddhist	jjm	HH:mm
nl	chinese	yMd	y-MM-dd
nl	chinese	yMMMMd	d MMMM r(U)
nl	chinese	yMMMMEEEEd	EEEE d MMMM r(U)
nl	chinese	GyMd	d MMM U
nl	chinese	HmsS	HH:mm:ss,S
nl	chinese	Cms	HH:mm:ss
nl	chinese	yMdHmsv	y-MM-dd HH:mm:ss v
nl	chinese	Bh	h B
nl	chinese	MMMM	LLLL
nl	chinese	jjm	HH:mm
nn	gregorian	yMd	d.M.y
nn	gregorian	yMMMMd	y MMMM d
nn	gregorian	yMMMMEEEEd	y MMMM d, EEEE
nn	gregorian	GyMd	d.M.y G
nn	gregorian	HmsS	HH:mm:ss,S
nn	gregorian	Cms	HH:mm:ss
nn	gregorian	yMdHmsv	d.M.y, HH:mm:ss v
nn	gregorian	Bh	h B
nn	gregorian	MMMM	LLLL
nn	gregorian	jjm	HH:mm
nn	japanese	yMd	d.M.y G
nn	japanese	yMMMMd	d. MMMM y G
nn	japanese	yMMMMEEEEd	EEEE d. MMMM y G
nn	japanese	GyMd	dd.MM.y G
nn	japanese	HmsS	HH:mm:ss,S
nn	japanese	Cms	HH:mm:ss
nn	japanese	yMdHmsv	d.M.y G HH:mm:ss v
nn	japanese	Bh	h B
nn	japanese	MMMM	LLLL
nn	japanese	jjm	HH:mm
nn	buddhist	yMd	d.M.y G
nn	buddhist	yMMMMd	d. MMMM y G
nn	buddhist	yMMMMEEEEd	EEEE d. MMMM y G
nn	buddhist	GyMd	dd.MM.y G
nn	buddhist	HmsS	HH:mm:ss,S
nn	buddhist	Cms	HH:mm:ss
nn	buddhist	yMdHmsv	d.M.y G HH:mm:ss v
nn	buddhist	Bh	h B
nn	buddhist	MMMM	LLLL
nn	buddhist	jjm	HH:mm
nn	chinese	yMd	dd.MM.r
nn	chinese	yMMMMd	r(U) MMMM d
nn	chinese	yMMMMEEEEd	r(U) MMMM d, EEEE
nn	chinese	GyMd	d. MMM r
nn	chinese	HmsS	HH:mm:ss,S
nn	chinese	Cms	HH:mm:ss
nn	chinese	yMdHmsv	dd.MM.r HH:mm:ss v
nn	chinese	Bh	h B
nn	chinese	MMMM	LLLL
nn	chinese	jjm	HH:mm
no	gregorian	yMd	d.M.y
no	gregorian	yMMMMd	y MMMM d
no	gregorian	yMMMMEEEEd	y MMMM d, EEEE
no	gregorian	GyMd	d.M.y G
no	gregorian	HmsS	HH:mm:ss,S
no	gregorian	Cms	HH:mm:ss
no	gregorian	yMdHmsv	d.M.y, HH:mm:ss v
no	gregorian	Bh	h B
no	gregorian	MMMM	LLLL
no	gregorian	jjm	HH:mm
no	japanese	yMd	d.M.y G
no	japanese	yMMMMd	d. MMMM y G
no	japanese	yMMMMEEEEd	EEEE d. MMMM y G
no	japanese	GyMd	dd.MM.y G
no	japanese	HmsS	HH:mm:ss,S
no	japanese	Cms	HH:mm:ss
no	japanese	yMdHmsv	d.M.y G HH:mm:ss v
no	japanese	Bh	h B
no	japanese	MMMM	LLLL
no	japanese	jjm	HH:mm
no	buddhist	yMd	d.M.y G
no	buddhist	yMMMMd	d. MMMM y G
no	buddhist	yMMMMEEEEd	EEEE d. MMMM y G
no	buddhist	GyMd	dd.MM.y G
no	buddhist	HmsS	HH:mm:ss,S
no	buddhist	Cms	HH:mm:ss
no	buddhist	yMdHmsv	d.M.y G HH:mm:ss v
no	buddhist	Bh	h B
no	buddhist	MMMM	LLLL
no	buddhist	jjm	HH:mm
no	chinese	yMd	dd.MM.r
no	chinese	yMMMMd	r(U) MMMM d
no	chinese	yMMMMEEEEd	r(U) MMMM d, EEEE
no	chinese	GyMd	d. MMM r
no	chinese	HmsS	HH:mm:ss,S
no	chinese	Cms	HH:mm:ss
no	chinese	yMdHmsv	dd.MM.r HH:mm:ss v
no	chinese	Bh	h B
no	chinese	MMMM	LLLL
no	chinese	jjm	HH:mm
or	gregorian	yMd	M/d/y
or	gregorian	yMMMMd	y MMMM d
or	gregorian	yMMMMEEEEd	y MMMM d, EEEE
or	gregorian	GyMd	M/d/y G
or	gregorian	HmsS	HH:mm:ss.S
or	gregorian	Cms	h:mm:ss a
or	gregorian	yMdHmsv	M/d/y, HH:mm:ss v
or	gregorian	Bh	h B
or	gregorian	MMMM	LLLL
or	gregorian	jjm	h:mm a
or	japanese	yMd	M/d/y GGGGG
or	japanese	yMMMMd	MMMM d, y G
or	japanese	yMMMMEEEEd	EEEE, MMMM d, y G
or	japanese	GyMd	G y-MM-dd
or	japanese	HmsS	HH:mm:ss.S
or	japanese	Cms	h:mm:ss a
or	japanese	yMdHmsv	M/d/y GGGGG, HH:mm:ss v
or	japanese	Bh	h B
or	japanese	MMMM	LLLL
or	japanese	jjm	h:mm a
or	buddhist	yMd	M/d/y GGGGG
or	buddhist	yMMMMd	MMMM d, y G
or	buddhist	yMMMMEEEEd	EEEE, MMMM d, y G
or	buddhist	GyMd	G y-MM-dd
or	buddhist	HmsS	HH:mm:ss.S
or	buddhist	Cms	h:mm:ss a
or	buddhist	yMdHmsv	M/d/y GGGGG, HH:mm:ss v
or	buddhist	Bh	h B
or	buddhist	MMMM	LLLL
or	buddhist	jjm	h:mm a
or	chinese	yMd	r-MM-dd
or	chinese	yMMMMd	r(U) MMMM d
or	chinese	yMMMMEEEEd	r(U) MMMM d, EEEE
or	chinese	GyMd	r MMM d
or	chinese	HmsS	HH:mm:ss.S
or	chinese	Cms	h:mm:ss a
or	chinese	yMdHmsv	r-MM-dd HH:mm:ss v
or	chinese	Bh	h B
or	chinese	MMMM	LLLL
or	chinese	jjm	h:mm a
pa	gregorian	yMd	d/M/y
pa	gregorian	yMMMMd	y MMMM d
pa	gregorian	yMMMMEEEEd	y MMMM d, EEEE
pa	gregorian	GyMd	d/M/GGGGG y
pa	gregorian	HmsS	HH:mm:ss.S
pa	gregorian	Cms	h:mm:ss a
pa	gregorian	yMdHmsv	d/M/y, HH:mm:ss v
pa	gregorian	Bh	B h
pa	gregorian	MMMM	LLLL
pa	gregorian	jjm	h:mm a
pa	japanese	yMd	d/M/y GGGGG
pa	japanese	yMMMMd	d MMMM y G
pa	japanese	yMMMMEEEEd	EEEE, d MMMM y G
pa	japanese	GyMd	d/M/GGGGG y
pa	japanese	HmsS	HH:mm:ss.S
pa	japanese	Cms	h:mm:ss a
pa	japanese	yMdHmsv	d/M/y GGGGG, HH:mm:ss v
pa	japanese	Bh	B h
pa	japanese	MMMM	LLLL
pa	japanese	jjm	h:mm a
pa	buddhist	yMd	d/M/y GGGGG
pa	buddhist	yMMMMd	d MMMM y G
pa	buddhist	yMMMMEEEEd	EEEE, d MMMM y G
pa	buddhist	GyMd	d/M/GGGGG y
pa	buddhist	HmsS	HH:mm:ss.S
pa	buddhist	Cms	h:mm:ss a
pa	buddhist	yMdHmsv	d/M/y GGGGG, HH:mm:ss v
pa	buddhist	Bh	B h
pa	buddhist	MMMM	LLLL
pa	buddhist	jjm	h:mm a
pa	chinese	yMd	r-MM-dd
pa	chinese	yMMMMd	r(U) MMMM d
pa	chinese	yMMMMEEEEd	r(U) MMMM d, EEEE
pa	chinese	GyMd	r MMM d
pa	chinese	HmsS	HH:mm:ss.S
pa	chinese	Cms	h:mm:ss a
pa	chinese	yMdHmsv	r-MM-dd HH:mm:ss v
pa	chinese	Bh	h B
pa	chinese	MMMM	LLLL
pa	chinese	jjm	h:mm a
pa_Guru	gregorian	yMd	d/M/y
pa_Guru	gregorian	yMMMMd	y MMMM d
pa_Guru	gregorian	yMMMMEEEEd	y MMMM d, EEEE
pa_Guru	gregorian	GyMd	d/M/GGGGG y
pa_Guru	gregorian	HmsS	HH:mm:ss.S
pa_Guru	gregorian	Cms	h:mm:ss a
pa_Guru	gregorian	yMdHmsv	d/M/y, HH:mm:ss v
pa_Guru	gregorian	Bh	B h
pa_Guru	gregorian	MMMM	LLLL
pa_Guru	gregorian	jjm	h:mm a
pa_Guru	japanese	yMd	d/M/y GGGGG
pa_Guru	japanese	yMMMMd	d MMMM y G
pa_Guru	japanese	yMMMMEEEEd	EEEE, d MMMM y G
pa_Guru	japanese	GyMd	d/M/GGGGG y
pa_Guru	japanese	HmsS	HH:mm:ss.S
pa_Guru	japanese	Cms	h:mm:ss a
pa_Guru	japanese	yMdHmsv	d/M/y GGGGG, HH:mm:ss v
pa_Guru	japanese	Bh	B h
pa_Guru	japanese	MMMM	LLLL
pa_Guru	japanese	jjm	h:mm a
pa_Guru	buddhist	yMd	d/M/y GGGGG
pa_Guru	buddhist	yMMMMd	d MMMM y G
pa_Guru	buddhist	yMMMMEEEEd	EEEE, d MMMM y G
pa_Guru	buddhist	GyMd	d/M/GGGGG y
pa_Guru	buddhist	HmsS	HH:mm:ss.S
pa_Guru	buddhist	Cms	h:mm:ss a
pa_Guru	buddhist	yMdHmsv	d/M/y GGGGG, HH:mm:ss v
pa_Guru	buddhist	Bh	B h
pa_Guru	buddhist	MMMM	LLLL
pa_Guru	buddhist	jjm	h:mm a
pa_Guru	chinese	yMd	r-MM-dd
pa_Guru	chinese	yMMMMd	r(U) MMMM d
pa_Guru	chinese	yMMMMEEEEd	r(U) MMMM d, EEEE
pa_Guru	chinese	GyMd	r MMM d
pa_Guru	chinese	HmsS	HH:mm:ss.S
pa_Guru	chinese	Cms	h:mm:ss a
pa_Guru	chinese	yMdHmsv	r-MM-dd HH:mm:ss v
pa_Guru	chinese	Bh	h B
pa_Guru	chinese	MMMM	LLLL
pa_Guru	chinese	jjm	h:mm a
pcm	gregorian	yMd	d/M/y
pcm	gregorian	yMMMMd	y MMMM d
pcm	gregorian	yMMMMEEEEd	y MMMM d, EEEE
pcm	gregorian	GyMd	G y-MM-dd
pcm	gregorian	HmsS	HH:mm:ss.S
pcm	gregorian	Cms	HH:mm:ss
pcm	gregorian	yMdHmsv	d/M/y, HH:mm:ss v
pcm	gregorian	Bh	h B
pcm	gregorian	MMMM	LLLL
pcm	gregorian	jjm	HH:mm
pcm	japanese	yMd	G y-MM-dd
pcm	japanese	yMMMMd	G y MMMM d
pcm	japanese	yMMMMEEEEd	G y MMMM d, EEEE
pcm	japanese	GyMd	G y-MM-dd
pcm	japanese	HmsS	HH:mm:ss.S
pcm	japanese	Cms	HH:mm:ss
pcm	japanese	yMdHmsv	G y-MM-dd, HH:mm:ss v
pcm	japanese	Bh	h B
pcm	japanese	MMMM	LLLL
pcm	japanese	jjm	HH:mm
pcm	buddhist	yMd	G y-MM-dd
pcm	buddhist	yMMMMd	G y MMMM d
pcm	buddhist	yMMMMEEEEd	G y MMMM d, EEEE
pcm	buddhist	GyMd	G y-MM-dd
pcm	buddhist	HmsS	HH:mm:ss.S
pcm	buddhist	Cms	HH:mm:ss
pcm	buddhist	yMdHmsv	G y-MM-dd, HH:mm:ss v
pcm	buddhist	Bh	h B
pcm	buddhist	MMMM	LLLL
pcm	buddhist	jjm	HH:mm
pcm	chinese	yMd	r-MM-dd
pcm	chinese	yMMMMd	r(U) MMMM d
pcm	chinese	yMMMMEEEEd	r(U) MMMM d, EEEE
pcm	chinese	GyMd	r MMM d
pcm	chinese	HmsS	HH:mm:ss.S
pcm	chinese	Cms	HH:mm:ss
pcm	chinese	yMdHmsv	r-MM-dd HH:mm:ss v
pcm	chinese	Bh	h B
pcm	chinese	MMMM	LLLL
pcm	chinese	jjm	HH:mm
pl	gregorian	yMd	d.MM.y
pl	gregorian	yMMMMd	d MMMM y
pl	gregorian	yMMMMEEEEd	EEEE, d MMMM y
pl	gregorian	GyMd	d.MM.y GGGGG
pl	gregorian	HmsS	HH:mm:ss,S
pl	gregorian	Cms	HH:mm:ss
pl	gregorian	yMdHmsv	d.MM.y, HH:mm:ss v
pl	gregorian	Bh	h B
pl	gregorian	MMMM	LLLL
pl	gregorian	jjm	HH:mm
pl	japanese	yMd	d.MM.y G
pl	japanese	yMMMMd	d MMMM y G
pl	japanese	yMMMMEEEEd	EEEE, d MMMM y G
pl	japanese	GyMd	dd.MM.y GGGGG
pl	japanese	HmsS	HH:mm:ss,S
pl	japanese	Cms	HH:mm:ss
pl	japanese	yMdHmsv	d.MM.y G, HH:mm:ss v
pl	japanese	Bh	h B
pl	japanese	MMMM	LLLL
pl	japanese	jjm	HH:mm
pl	buddhist	yMd	d.MM.y G
pl	buddhist	yMMMMd	d MMMM y G
pl	buddhist	yMMMMEEEEd	EEEE, d MMMM y G
pl	buddhist	GyMd	dd.MM.y GGGGG
pl	buddhist	HmsS	HH:mm:ss,S
pl	buddhist	Cms	HH:mm:ss
pl	buddhist	yMdHmsv	d.MM.y G, HH:mm:ss v
pl	buddhist	Bh	h B
pl	buddhist	MMMM	LLLL
pl	buddhist	jjm	HH:mm
pl	chinese	yMd	r-MM-dd
pl	chinese	yMMMMd	r(U) MMMM d
pl	chinese	yMMMMEEEEd	r(U) MMMM d, EEEE
pl	chinese	GyMd	r MMM d
pl	chinese	HmsS	HH:mm:ss,S
pl	chinese	Cms	HH:mm:ss
pl	chinese	yMdHmsv	r-MM-dd HH:mm:ss v
pl	chinese	Bh	h B
pl	chinese	MMMM	LLLL
pl	chinese	jjm	HH:mm
ps	gregorian	yMd	y-MM-dd
ps	gregorian	yMMMMd	y MMMM d
ps	gregorian	yMMMMEEEEd	y MMMM d, EEEE
ps	gregorian	GyMd	M/d/y GGGGG
ps	gregorian	HmsS	HH:mm:ss٫S
ps	gregorian	Cms	HH:mm:ss
ps	gregorian	yMdHmsv	y-MM-dd HH:mm:ss v
ps	gregorian	Bh	h B
ps	gregorian	MMMM	LLLL
ps	gregorian	jjm	HH:mm
ps	japanese	yMd	G y-MM-dd
ps	japanese	yMMMMd	G y MMMM d
ps	japanese	yMMMMEEEEd	G y MMMM d, EEEE
ps	japanese	GyMd	G y-MM-dd
ps	japanese	HmsS	H:mm:ss٫S
ps	japanese	Cms	H:mm:ss
ps	japanese	yMdHmsv	G y-MM-dd H:mm:ss v
ps	japanese	Bh	h B
ps	japanese	MMMM	LLLL
ps	japanese	jjm	H:mm
ps	buddhist	yMd	G y-MM-dd
ps	buddhist	yMMMMd	G y MMMM d
ps	buddhist	yMMMMEEEEd	G y MMMM d, EEEE
ps	buddhist	GyMd	G y-MM-dd
ps	buddhist	HmsS	H:mm:ss٫S
ps	buddhist	Cms	H:mm:ss
ps	buddhist	yMdHmsv	G y-MM-dd H:mm:ss v
ps	buddhist	Bh	h B
ps	buddhist	MMMM	LLLL
ps	buddhist	jjm	H:mm
ps	chinese	yMd	r-MM-dd
ps	chinese	yMMMMd	r(U) MMMM d
ps	chinese	yMMMMEEEEd	r(U) MMMM d, EEEE
ps	chinese	GyMd	r MMM d
ps	chinese	HmsS	HH:mm:ss٫S
ps	chinese	Cms	HH:mm:ss
ps	chinese	yMdHmsv	r-MM-dd HH:mm:ss v
ps	chinese	Bh	h B
ps	chinese	MMMM	LLLL
ps	chinese	jjm	HH:mm
pt	gregorian	yMd	dd/MM/y
pt	gregorian	yMMMMd	d 'de' MMMM 'de' y
pt	gregorian	yMMMMEEEEd	EEEE, d 'de' MMMM 'de' y
pt	gregorian	GyMd	dd/MM/y GGGGG
pt	gregorian	HmsS	HH:mm:ss,S
pt	gregorian	Cms	HH:mm:ss
pt	gregorian	yMdHmsv	dd/MM/y HH:mm:ss v
pt	gregorian	Bh	h B
pt	gregorian	MMMM	LLLL
pt	gregorian	jjm	HH:mm
pt	japanese	yMd	dd/MM/y GGGGG
pt	japanese	yMMMMd	d 'de' MMMM 'de' y G
pt	japanese	yMMMMEEEEd	EEEE, d 'de' MMMM 'de' y G
pt	japanese	GyMd	dd/MM/y GGGGG
pt	japanese	HmsS	HH:mm:ss,S
pt	japanese	Cms	HH:mm:ss
pt	japanese	yMdHmsv	dd/MM/y GGGGG HH:mm:ss v
pt	japanese	Bh	h B
pt	japanese	MMMM	LLLL
pt	japanese	jjm	HH:mm
pt	buddhist	yMd	dd/MM/y GGGGG
pt	buddhist	yMMMMd	d 'de' MMMM 'de' y G
pt	buddhist	yMMMMEEEEd	EEEE, d 'de' MMMM 'de' y G
pt	buddhist	GyMd	dd/MM/y GGGGG
pt	buddhist	HmsS	HH:mm:ss,S
pt	buddhist	Cms	HH:mm:ss
pt	buddhist	yMdHmsv	dd/MM/y GGGGG HH:mm:ss v
pt	buddhist	Bh	h B
pt	buddhist	MMMM	LLLL
pt	buddhist	jjm	HH:mm
pt	chinese	yMd	dd/MM/r
pt	chinese	yMMMMd	d 'de' MMMM 'de' U
pt	chinese	yMMMMEEEEd	EEEE, d 'de' MMMM 'de' U
pt	chinese	GyMd	dd/MM/r
pt	chinese	HmsS	HH:mm:ss,S
pt	chinese	Cms	HH:mm:ss
pt	chinese	yMdHmsv	dd/MM/r HH:mm:ss v
pt	chinese	Bh	h B
pt	chinese	MMMM	LLLL
pt	chinese	jjm	HH:mm
qu	gregorian	yMd	dd-MM-y
qu	gregorian	yMMMMd	y MMMM d
qu	gregorian	yMMMMEEEEd	y MMMM d, EEEE
qu	gregorian	GyMd	G d/M/y
qu	gregorian	HmsS	HH:mm:ss.S
qu	gregorian	Cms	h:mm:ss a
qu	gregorian	yMdHmsv	dd-MM-y HH:mm:ss v
qu	gregorian	Bh	h B
qu	gregorian	MMMM	LLLL
qu	gregorian	jjm	h:mm a
qu	japanese	yMd	dd-MM-y GGGGG
qu	japanese	yMMMMd	d MMMM y G
qu	japanese	yMMMMEEEEd	EEEE, d MMMM y G
qu	japanese	GyMd	M/d/y GGGGG
qu	japanese	HmsS	HH:mm:ss.S
qu	japanese	Cms	h:mm:ss a
qu	japanese	yMdHmsv	dd-MM-y GGGGG HH:mm:ss v
qu	japanese	Bh	h B
qu	japanese	MMMM	LLLL
qu	japanese	jjm	h:mm a
qu	buddhist	yMd	dd-MM-y GGGGG
qu	buddhist	yMMMMd	d MMMM y G
qu	buddhist	yMMMMEEEEd	EEEE, d MMMM y G
qu	buddhist	GyMd	M/d/y GGGGG
qu	buddhist	HmsS	HH:mm:ss.S
qu	buddhist	Cms	h:mm:ss a
qu	buddhist	yMdHmsv	dd-MM-y GGGGG HH:mm:ss v
qu	buddhist	Bh	h B
qu	buddhist	MMMM	LLLL
qu	buddhist	jjm	h:mm a
qu	chinese	yMd	r-MM-dd
qu	chinese	yMMMMd	r(U) MMMM d
qu	chinese	yMMMMEEEEd	r(U) MMMM d, EEEE
qu	chinese	GyMd	r MMM d
qu	chinese	HmsS	HH:mm:ss.S
qu	chinese	Cms	h:mm:ss a
qu	chinese	yMdHmsv	r-MM-dd HH:mm:ss v
qu	chinese	Bh	h B
qu	chinese	MMMM	LLLL
qu	chinese	jjm	h:mm a
rm	gregorian	yMd	d-M-y
rm	gregorian	yMMMMd	d MMMM y
rm	gregorian	yMMMMEEEEd	EEEE, d MMMM y
rm	gregorian	GyMd	dd-MM-y G
rm	gregorian	HmsS	HH:mm:ss,S
rm	gregorian	Cms	HH:mm:ss
rm	gregorian	yMdHmsv	d-M-y, HH:mm:ss v
rm	gregorian	Bh	h B
rm	gregorian	MMMM	LLLL
rm	gregorian	jjm	HH:mm
rm	japanese	yMd	dd-MM-y G
rm	japanese	yMMMMd	d MMMM y G
rm	japanese	yMMMMEEEEd	EEEE, d MMMM y G
rm	japanese	GyMd	dd-MM-y G
rm	japanese	HmsS	HH:mm:ss,S
rm	japanese	Cms	HH:mm:ss
rm	japanese	yMdHmsv	dd-MM-y G, HH:mm:ss v
rm	japanese	Bh	h B
rm	japanese	MMMM	LLLL
rm	japanese	jjm	HH:mm
rm	buddhist	yMd	dd-MM-y G
rm	buddhist	yMMMMd	d MMMM y G
rm	buddhist	yMMMMEEEEd	EEEE, d MMMM y G
rm	buddhist	GyMd	dd-MM-y G
rm	buddhist	HmsS	HH:mm:ss,S
rm	buddhist	Cms	HH:mm:ss
rm	buddhist	yMdHmsv	dd-MM-y G, HH:mm:ss v
rm	buddhist	Bh	h B
rm	buddhist	MMMM	LLLL
rm	buddhist	jjm	HH:mm
rm	chinese	yMd	r-MM-dd
