locale	style	input	expected
sq	scientific	5.0E12	5E12
sq	compact-short	-5.0E10	-50 mld
sq	compact-short	-5.0E9	-5 mld
sq	compact-short	-1.5E8	-150 mln
sq	compact-short	-5000000.0	-5 mln
sq	compact-short	-1000000.0	-1 mln
sq	compact-short	-50000.0	-50 mijë
sq	compact-short	-500.0	-500
sq	compact-short	-0.005	-0,005
sq	compact-short	-5.0E-4	-0,0005
sq	compact-short	1.0E8	100 mln
sq	compact-long	-5.0E12	-5 bilion
sq	compact-long	-2.5	-2,5
sq	compact-long	-0.01	-0,01
sr	decimal	-1.0E10	-10.000.000.000
sr	decimal	-5000000.0	-5.000.000
sr	decimal	-1000000.0	-1.000.000
sr	decimal	-10000.0	-10.000
sr	decimal	-1.5000000000000001E-4	-0,00015
sr	decimal	-1.0E-4	-0,0001
sr	decimal	-4.9999999999999996E-6	-0,000005
sr	decimal	1.5E-6	0,000002
sr	decimal	15.0	15
sr	decimal	1.5E7	15.000.000
sr	decimal	5.0E8	500.000.000
sr	decimal	1.5E12	1.500.000.000.000
sr	percent	-1.0E10	-1.000.000.000.000%
sr	percent	-100000.0	-10.000.000%
sr	percent	-1.0E-4	-0,01%
sr	percent	1.5E-6	0,00015%
sr	percent	15.0	1.500%
sr	percent	15000.0	1.500.000%
sr	percent	1.0E8	10.000.000.000%
sr	percent	1.5E12	150.000.000.000.000%
sr	scientific	-5000.0	-5E3
sr	scientific	-1.5000000000000002E-5	-1,5E-5
sr	scientific	1.5E-6	1,5E-6
sr	scientific	1.0E8	1E8
sr	scientific	1.5E12	1,5E12
sr	compact-short	1.0E-6	0,000001
sr	compact-short	999999.9	1 мил.
sr	compact-short	5.0E7	50 мил.
sr	compact-short	1.0E12	1 бил.
sr	compact-long	-1.5E10	-15 милијарди
sr	compact-long	5.0E7	50 милиона
sr_Cyrl	decimal	1.0E-6	0,000001
sr_Cyrl	decimal	2.5	2,5
sr_Cyrl	decimal	1.0E12	1.000.000.000.000
sr_Cyrl	percent	5.0E12	500.000.000.000.000%
sr_Cyrl	scientific	-1.0E11	-1E11
sr_Cyrl	scientific	-5.0E8	-5E8
sr_Cyrl	scientific	-1.5E7	-1,5E7
sr_Cyrl	scientific	-15000.0	-1,5E4
sr_Cyrl	scientific	-1.0E-5	-1E-5
sr_Cyrl	scientific	0.005	5E-3
sr_Cyrl	scientific	0.1	1E-1
sr_Cyrl	scientific	500.0	5E2
sr_Cyrl	scientific	1000.0	1E3
sr_Cyrl	scientific	10000.0	1E4
sr_Cyrl	scientific	1.5E8	1,5E8
sr_Cyrl	scientific	5.0E9	5E9
sr_Cyrl	compact-short	-1.0E7	-10 мил.
sr_Cyrl	compact-short	-0.135	-0,14
sr_Cyrl	compact-short	-0.01	-0,01
sr_Cyrl	compact-short	0.15000000000000002	0,15
sr_Cyrl	compact-short	1.5	1,5
sr_Cyrl	compact-long	-1.0E10	-10 милијарди
sr_Cyrl	compact-long	-5.0E9	-5 милијарди
sr_Cyrl	compact-long	-1.5E8	-150 милиона
sr_Cyrl	compact-long	-100000.0	-100 хиљада
sr_Cyrl	compact-long	-500.0	-500
sr_Cyrl	compact-long	-50.0	-50
sr_Cyrl	compact-long	-0.005	-0,005
sr_Cyrl	compact-long	-1.0E-4	-0,0001
sr_Cyrl	compact-long	15.0	15
sr_Cyrl	compact-long	15000.0	15 хиљада
sr_Latn	decimal	-1.0E10	-10.000.000.000
sr_Latn	decimal	-500000.0	-500.000
sr_Latn	decimal	-50000.0	-50.000
sr_Latn	decimal	-1.5000000000000001E-4	-0,00015
sr_Latn	decimal	-1.0E-4	-0,0001
sr_Latn	decimal	-4.9999999999999996E-6	-0,000005
sr_Latn	decimal	0.0015	0,0015
sr_Latn	decimal	15.0	15
sr_Latn	decimal	1500.0	1.500
sr_Latn	decimal	15000.0	15.000
sr_Latn	decimal	1500000.0	1.500.000
sr_Latn	decimal	1.5E7	15.000.000
sr_Latn	decimal	5.0E8	500.000.000
sr_Latn	percent	-1.0E10	-1.000.000.000.000%
sr_Latn	percent	-100000.0	-10.000.000%
sr_Latn	percent	-1.0E-4	-0,01%
sr_Latn	percent	1.5E-6	0,00015%
sr_Latn	percent	15.0	1.500%
sr_Latn	percent	15000.0	1.500.000%
sr_Latn	percent	1.5E7	1.500.000.000%
sr_Latn	percent	5.0E8	50.000.000.000%
sr_Latn	percent	1.5E12	150.000.000.000.000%
sr_Latn	scientific	-5.0E10	-5E10
sr_Latn	scientific	-1000000.0	-1E6
sr_Latn	scientific	-10000.0	-1E4
sr_Latn	scientific	-10.0	-1E1
sr_Latn	scientific	-5.0E-4	-5E-4
sr_Latn	scientific	-4.9999999999999996E-6	-5E-6
sr_Latn	scientific	1.5E-6	1,5E-6
sr_Latn	scientific	0.125	1,25E-1
sr_Latn	scientific	1500000.0	1,5E6
sr_Latn	scientific	1.5E12	1,5E12
sr_Latn	compact-short	-1.5E10	-15 mlrd.
sr_Latn	compact-short	0.01	0,01
sr_Latn	compact-short	5.0E7	50 mil.
sr_Latn	compact-long	-0.15000000000000002	-0,15
sr_Latn	compact-long	0.05	0,05
sv	decimal	-1.0E9	−1 000 000 000
sv	decimal	-5000000.0	−5 000 000
sv	decimal	-1000.0	−1 000
sv	decimal	-100.0	−100
sv	decimal	-0.001	−0,001
sv	decimal	-1.5000000000000002E-5	−0,000015
sv	decimal	5.0E-5	0,00005
sv	decimal	3.5	3,5
sv	decimal	15.0	15
sv	decimal	150000.0	150 000
sv	decimal	1.0E8	100 000 000
sv	decimal	5.0E11	500 000 000 000
sv	percent	-1.0E9	−100 000 000 000 %
sv	percent	-500000.0	−50 000 000 %
sv	percent	-50000.0	−5 000 000 %
sv	percent	-1000.0	−100 000 %
sv	percent	-100.0	−10 000 %
sv	percent	-0.001	−0,1 %
sv	percent	5.0E-5	0,005 %
sv	percent	3.5	350 %
sv	percent	15.0	1 500 %
sv	percent	1500000.0	150 000 000 %
sv	percent	1.0E8	10 000 000 000 %
sv	percent	5.0E11	50 000 000 000 000 %
sv	scientific	-1.0E9	−1×10^9
sv	scientific	-100000.0	−1×10^5
sv	scientific	-5000.0	−5×10^3
sv	scientific	-100.0	−1×10^2
sv	scientific	-5.0	−5×10^0
sv	scientific	-0.5	−5×10^−1
sv	scientific	-0.001	−1×10^−3
sv	scientific	-1.5000000000000001E-4	−1,5×10^−4
sv	scientific	5.0E-5	5×10^−5
sv	scientific	0.015	1,5×10^−2
sv	scientific	150.0	1,5×10^2
sv	scientific	5.0E11	5×10^11
sv	compact-short	-1.5E10	−15 md
sv	compact-short	5.0E12	5 bn
sv	compact-long	-1.5	−1,5
sv	compact-long	5.0E7	50 miljoner
sv	compact-long	5.0E12	5 biljoner
sw	decimal	1.0E-6	0.000001
sw	decimal	0.01	0.01
sw	decimal	1.0E12	1,000,000,000,000
sw	percent	1.0E-6	0.0001%
sw	percent	0.05	5%
sw	percent	999999.9	99,999,990%
sw	percent	1.0E12	100,000,000,000,000%
sw	scientific	-1.0E11	-1E11
sw	scientific	-1.0E-5	-1E-5
sw	scientific	0.1	1E-1
sw	scientific	10.0	1E1
sw	scientific	1.5E11	1.5E11
sw	compact-short	-999999.9	-1M
sw	compact-short	-2.5	-2.5
sw	compact-short	-0.01	-0.01
sw	compact-short	1.5E10	15B
sw	compact-long	-50000.0	elfu -50
sw	compact-long	-5000.0	elfu -5
sw	compact-long	-10.0	-10
sw	compact-long	-1.0	-1
sw	compact-long	-0.1	-0.1
sw	compact-long	-1.5000000000000001E-4	-0.00015
sw	compact-long	-4.9999999999999996E-6	-0.000005
sw	compact-long	0.0015	0.0015
sw	compact-long	0.125	0.12
sw	compact-long	1500.0	elfu 1.5
ta	decimal	-5.0E12	-50,00,00,00,00,000
ta	decimal	-999999.9	-9,99,999.9
ta	decimal	-1.2	-1.2
ta	decimal	-0.01	-0.01
ta	percent	-5.0E12	-50,00,00,00,00,00,000%
ta	percent	-1.0E7	-1,00,00,00,000%
ta	percent	-2.5	-250%
ta	percent	-0.135	-13.5%
ta	scientific	-5.0E12	-5E12
ta	scientific	-1.0E7	-1E7
ta	scientific	-1.2	-1.2E0
ta	scientific	-0.135	-1.35E-1
ta	scientific	0.15000000000000002	1.5E-1
ta	compact-short	-1500.0	-1.5ஆ
ta	compact-short	-0.0015	-0.0015
ta	compact-short	1.5000000000000001E-4	0.00015
ta	compact-short	0.001	0.001
ta	compact-short	0.1	0.1
ta	compact-short	100.0	100
ta	compact-short	50000.0	50ஆ
ta	compact-short	1.0E9	1பி
ta	compact-short	1.5E11	150பி
ta	compact-long	-1500000.0	-1.5 மில்லியன்
ta	compact-long	-1234567.0	-1.2 மில்லியன்
ta	compact-long	-0.125	-0.12
ta	compact-long	-1.23E-4	-0.00012
ta	compact-long	10.0	10
ta	compact-long	5000.0	5 ஆயிரம்
ta	compact-long	100000.0	100 ஆயிரம்
te	decimal	-2.5	-2.5
te	decimal	-0.01	-0.01
te	decimal	0.15000000000000002	0.15
te	percent	-999999.9	-99,999,990%
te	percent	-2.5	-250%
te	scientific	-999999.9	-9.999999E5
te	scientific	-12.0	-1.2E1
te	scientific	-2.5	-2.5E0
te	scientific	1.5	1.5E0
te	compact-short	-5.0E11	-500బి
te	compact-short	-15000.0	-15వే
te	compact-short	-150.0	-150
te	compact-short	-0.015	-0.015
te	compact-short	-5.0E-5	-0.00005
te	compact-short	10000.0	10వే
te	compact-short	1.5E11	150బి
te	compact-long	-1500000.0	-1.5 మిలియన్లు
te	compact-long	-1234567.0	-1.2 మిలియన్లు
te	compact-long	-150000.0	-150 వేలు
te	compact-long	-1500.0	-1.5 వేలు
te	compact-long	-150.0	-150
te	compact-long	-0.015	-0.015
te	compact-long	-0.0015	-0.0015
te	compact-long	1.0E-4	0.0001
te	compact-long	0.001	0.001
te	compact-long	0.5	0.5
te	compact-long	5.0	5
te	compact-long	100.0	100
te	compact-long	50000.0	50 వేలు
te	compact-long	5000000.0	5 మిలియన్లు
te	compact-long	1.0E9	1 బిలియన్
te	compact-long	1.0E10	10 బిలియన్లు
th	decimal	1.0E-6	0.000001
th	decimal	5.0E7	50,000,000
th	decimal	1.0E12	1,000,000,000,000
th	percent	-1.5E10	-1,500,000,000,000%
th	percent	-0.15000000000000002	-15%
th	percent	1.0E-6	0.0001%
th	percent	5.0E7	5,000,000,000%
th	percent	1.0E12	100,000,000,000,000%
th	scientific	-5.0E11	-5E11
th	scientific	-5.0E8	-5E8
th	scientific	-1.5E7	-1.5E7
th	scientific	-1234567.0	-1.234567E6
th	scientific	-15.0	-1.5E1
th	scientific	-1.23E-4	-1.23E-4
th	scientific	-5.0E-5	-5E-5
th	scientific	1000.0	1E3
th	scientific	10000.0	1E4
th	scientific	5000000.0	5E6
th	compact-short	999.9	1K
th	compact-short	1.5E9	1.5B
th	compact-long	-5.0E10	-5 หมื่นล้าน
th	compact-long	-500000.0	-5 แสน
th	compact-long	-5.0E-4	-0.0005
th	compact-long	-1.5000000000000001E-4	-0.00015
th	compact-long	-4.9999999999999996E-6	-0.000005
th	compact-long	1.0E-5	0.00001
th	compact-long	0.015	0.015
th	compact-long	3.5	3.5
th	compact-long	15.0	15
th	compact-long	150.0	150
th	compact-long	1500000.0	1.5 ล้าน
th	compact-long	1.0E11	1 แสนล้าน
ti	decimal	-1.0E12	-1,000,000,000,000
ti	decimal	-2.5	-2.5
ti	decimal	-1.0E-6	-0.000001
ti	percent	-1.0E7	-1,000,000,000%
ti	percent	-0.135	-13.5%
ti	scientific	0.15000000000000002	1.5E-1
ti	scientific	999.9	9.999E2
ti	scientific	1.5E9	1.5E9
ti	compact-short	-1500.0	-1.5 ሽ
ti	compact-short	-150.0	-150
ti	compact-short	-15.0	-15
ti	compact-short	-0.015	-0.015
ti	compact-short	-0.0015	-0.0015
ti	compact-short	-1.23E-4	-0.00012
ti	compact-short	1.0E-4	0.0001
ti	compact-short	100000.0	100 ሽ
ti	compact-short	1.0E10	10 ቢ
ti	compact-long	-1.5E12	-1.5 ትሪልዮን
ti	compact-long	-5.0E8	-500 ሚልዮን
ti	compact-long	-1.5E7	-15 ሚልዮን
ti	compact-long	-1234567.0	-1.2 ሚልዮን
ti	compact-long	-1.23E-4	-0.00012
ti	compact-long	-1.5E-6	-0.0000015
ti	compact-long	1.5000000000000002E-5	0.000015
ti	compact-long	0.001	0.001
ti	compact-long	0.1	0.1
ti	compact-long	100.0	100
ti	compact-long	1000.0	1 ሽሕ
ti	compact-long	1.0E9	1 ቢልዮን
tk	decimal	-5.0E10	-50 000 000 000
tk	decimal	-50.0	-50
tk	decimal	-5.0E-4	-0,0005
tk	decimal	0.0015	0,0015
tk	decimal	1500.0	1 500
tk	decimal	150000.0	150 000
tk	percent	-1.0E10	-1 000 000 000 000 %
tk	percent	-5000000.0	-500 000 000 %
tk	percent	-1000000.0	-100 000 000 %
tk	percent	-50.0	-5 000 %
tk	percent	-1.0	-100 %
tk	percent	-0.1	-10 %
tk	percent	-1.0E-4	-0,01 %
tk	percent	1.5E-6	0,00015 %
tk	percent	1.5E12	150 000 000 000 000 %
tk	scientific	-1.0E10	-1E10
tk	scientific	-100000.0	-1E5
tk	scientific	-50000.0	-5E4
tk	scientific	-1.0E-4	-1E-4
tk	scientific	1.0E-5	1E-5
tk	scientific	0.015	1,5E-2
tk	scientific	150.0	1,5E2
tk	scientific	15000.0	1,5E4
tk	scientific	1.0E11	1E11
tk	compact-short	1.0E-6	0,000001
tk	compact-short	1.0E12	1 trln
tk	compact-long	1.0E-6	0,000001
tk	compact-long	2.5	2,5
tk	compact-long	1.0E12	1 trillion
tr	decimal	-1.5E12	-1.500.000.000.000
tr	decimal	-1.5E-6	-0,000002
tr	decimal	1.5000000000000001E-4	0,00015
tr	decimal	0.001	0,001
tr	decimal	0.1	0,1
tr	decimal	100.0	100
tr	decimal	500000.0	500.000
tr	decimal	1.0E9	1.000.000.000
tr	decimal	1.5E11	150.000.000.000
tr	percent	-1500.0	-%150.000
tr	percent	-150.0	-%15.000
tr	percent	-0.015	-%1,5
tr	percent	-0.0015	-%0,15
tr	percent	1.5000000000000002E-5	%0,0015
tr	percent	1.0E-4	%0,01
tr	percent	0.001	%0,1
tr	percent	0.5	%50
tr	percent	5.0	%500
tr	percent	100.0	%10.000
tr	percent	1000000.0	%100.000.000
tr	percent	5000000.0	%500.000.000
tr	percent	1.0E9	%100.000.000.000
tr	percent	1.0E10	%1.000.000.000.000
tr	scientific	5.0E12	5E12
tr	compact-short	-1.5E11	-150 Mr
tr	compact-short	-100000.0	-100 B
tr	compact-short	1.0E-5	0,00001
tr	compact-short	0.015	0,015
tr	compact-short	15.0	15
tr	compact-short	150.0	150
tr	compact-short	1.0E11	100 Mr
tr	compact-long	-5.0E7	-50 milyon
tr	compact-long	-12.0	-12
tr	compact-long	-2.5	-2,5
tr	compact-long	1.5	1,5
uk	decimal	-1.5E12	-1 500 000 000 000
uk	decimal	-15.0	-15
uk	decimal	-3.5	-3,5
uk	decimal	-1.23E-4	-0,000123
uk	decimal	-1.5E-6	-0,000002
uk	decimal	4.9999999999999996E-6	0,000005
uk	decimal	50.0	50
uk	decimal	100000.0	100 000
uk	decimal	1.5E11	150 000 000 000
uk	percent	-1.5E12	-150 000 000 000 000%
uk	percent	-150000.0	-15 000 000%
uk	percent	-15000.0	-1 500 000%
uk	percent	-3.5	-350%
uk	percent	-1.5E-6	-0,00015%
uk	percent	50.0	5 000%
uk	percent	1.5E11	15 000 000 000 000%
uk	scientific	0.01	1Е-2
uk	scientific	999999.9	9,999999Е5
uk	scientific	5.0E12	5Е12
uk	compact-short	-5.0E10	-50 млрд
uk	compact-short	-100000.0	-100 тис.
uk	compact-short	-5.0E-4	-0,0005
uk	compact-short	1.0E-5	0,00001
uk	compact-short	1.0E8	100 млн
uk	compact-short	1.0E11	100 млрд
uk	compact-long	-2.5	-2,5
uk	compact-long	-0.01	-0,01
ur	decimal	-2.5	‎-2.5
ur	decimal	-0.01	‎-0.01
ur	percent	-5.0E12	‎-500,000,000,000,000%
ur	percent	-2.5	‎-250%
ur	percent	-0.01	‎-1%
ur	scientific	-5.0E12	‎-5E12
ur	scientific	-999999.9	‎-9.999999E5
ur	scientific	-2.5	‎-2.5E0
ur	scientific	999.9	9.999E2
ur	scientific	1.5E9	1.5E9
ur	compact-short	-1.23E-4	‎-0.00012
ur	compact-short	0.005	0.005
ur	compact-short	0.5	0.5
ur	compact-short	5.0	5
ur	compact-short	500.0	500
ur	compact-short	1.5E8	15 کروڑ
ur	compact-short	5.0E9	5 ارب
ur	compact-short	1.5E11	1.5 کھرب
ur	compact-long	-1500.0	‎-1.5 ہزار
ur	compact-long	-150.0	‎-150
ur	compact-long	-0.015	‎-0.015
ur	compact-long	-0.0015	‎-0.0015
ur	compact-long	1.0E-4	0.0001
ur	compact-long	50000.0	50 ہزار
ur	compact-long	1.0E10	10 ارب
uz	decimal	-1.0E12	-1 000 000 000 000
uz	decimal	-999999.9	-999 999,9
uz	decimal	-1.0E-6	-0,000001
uz	decimal	0.15000000000000002	0,15
uz	decimal	1.5	1,5
uz	percent	-1.0E12	-100 000 000 000 000%
uz	percent	-1.0E-6	-0,0001%
uz	percent	1.5	150%
uz	scientific	-1.0E7	-1E7
uz	scientific	-0.135	-1,35E-1
uz	scientific	0.15000000000000002	1,5E-1
uz	compact-short	-1.0E8	-100 mln
uz	compact-short	-1500000.0	-1,5 mln
uz	compact-short	-1234567.0	-1,2 mln
uz	compact-short	-1500.0	-1,5 ming
uz	compact-short	-0.0015	-0,0015
uz	compact-short	5.0E-4	0,0005
uz	compact-short	0.001	0,001
uz	compact-short	0.1	0,1
uz	compact-short	100.0	100
uz	compact-short	50000.0	50 ming
uz	compact-short	500000.0	500 ming
uz	compact-short	1.0E9	1 mlrd
uz	compact-short	5.0E10	50 mlrd
uz	compact-long	-1.0E11	-100 milliard
uz	compact-long	-0.125	-0,12
uz	compact-long	-1.23E-4	-0,00012
uz	compact-long	-1.0E-5	-0,00001
uz	compact-long	4.9999999999999996E-6	0,000005
uz	compact-long	10.0	10
uz	compact-long	5000.0	5 ming
uz	compact-long	100000.0	100 ming
uz	compact-long	1000000.0	1 million
uz	compact-long	5000000.0	5 million
uz_Latn	decimal	-5.0E12	-5 000 000 000 000
uz_Latn	decimal	-0.05	-0,05
uz_Latn	percent	-1.0E12	-100 000 000 000 000%
uz_Latn	percent	-999999.9	-99 999 990%
uz_Latn	percent	-0.05	-5%
uz_Latn	percent	-1.0E-6	-0,0001%
uz_Latn	percent	0.15000000000000002	15%
uz_Latn	scientific	-999999.9	-9,999999E5
uz_Latn	scientific	-0.01	-1E-2
uz_Latn	scientific	1.5	1,5E0
uz_Latn	compact-short	-1.0E11	-100 mlrd
uz_Latn	compact-short	-15000.0	-15 ming
uz_Latn	compact-short	-150.0	-150
uz_Latn	compact-short	-0.015	-0,015
uz_Latn	compact-short	-1.0E-5	-0,00001
uz_Latn	compact-short	1.0E-4	0,0001
uz_Latn	compact-short	10000.0	10 ming
uz_Latn	compact-short	1000000.0	1 mln
uz_Latn	compact-short	5000000.0	5 mln
uz_Latn	compact-short	1.0E10	10 mlrd
uz_Latn	compact-long	-150000.0	-150 ming
uz_Latn	compact-long	-15000.0	-15 ming
uz_Latn	compact-long	-1500.0	-1,5 ming
uz_Latn	compact-long	-150.0	-150
uz_Latn	compact-long	-0.015	-0,015
uz_Latn	compact-long	-0.0015	-0,0015
uz_Latn	compact-long	1.0E-4	0,0001
uz_Latn	compact-long	0.001	0,001
uz_Latn	compact-long	100.0	100
uz_Latn	compact-long	5000000.0	5 million
uz_Latn	compact-long	1.0E9	1 milliard
uz_Latn	compact-long	1.0E10	10 milliard
vi	decimal	-1.0E9	-1.000.000.000
vi	decimal	-100000.0	-100.000
vi	decimal	-50000.0	-50.000
vi	decimal	-1000.0	-1.000
vi	decimal	-100.0	-100
vi	decimal	-10.0	-10
vi	decimal	-0.001	-0,001
vi	decimal	-1.5000000000000001E-4	-0,00015
vi	decimal	-4.9999999999999996E-6	-0,000005
vi	decimal	5.0E-5	0,00005
vi	decimal	0.125	0,125
vi	decimal	3.5	3,5
vi	decimal	15.0	15
vi	decimal	5.0E11	500.000.000.000
vi	percent	-1.0E9	-100.000.000.000%
vi	percent	-5000000.0	-500.000.000%
vi	percent	-10000.0	-1.000.000%
vi	percent	-1000.0	-100.000%
vi	percent	-100.0	-10.000%
vi	percent	-10.0	-1.000%
vi	percent	-0.001	-0,1%
vi	percent	5.0E-5	0,005%
vi	percent	0.125	12,5%
vi	percent	3.5	350%
vi	percent	15.0	1.500%
vi	percent	5.0E11	50.000.000.000.000%
vi	scientific	-5.0E10	-5E10
vi	scientific	-5.0E9	-5E9
vi	scientific	-1.5E8	-1,5E8
vi	scientific	-5000000.0	-5E6
vi	scientific	-500.0	-5E2
vi	scientific	-50.0	-5E1
vi	scientific	-5.0	-5E0
vi	scientific	-0.5	-5E-1
vi	scientific	-0.005	-5E-3
vi	scientific	-5.0E-4	-5E-4
vi	scientific	-1.5000000000000002E-5	-1,5E-5
vi	scientific	150000.0	1,5E5
vi	compact-short	0.01	0,01
vi	compact-short	2.5	2,5
vi	compact-long	-1.5E9	-1,5 tỷ
vi	compact-long	-999.9	-1 nghìn
vi	compact-long	-123.0	-123
yo	decimal	-1.0E11	-100,000,000,000
yo	decimal	-3.5	-3.5
yo	decimal	-0.125	-0.125
yo	decimal	-1.23E-4	-0.000123
yo	decimal	-1.0E-5	-0.00001
yo	decimal	0.001	0.001
yo	decimal	50.0	50
yo	decimal	100.0	100
yo	decimal	5000.0	5,000
yo	decimal	5000000.0	5,000,000
yo	decimal	1.0E9	1,000,000,000
yo	percent	-1.5E12	-150,000,000,000,000%
yo	percent	-3.5	-350%
yo	percent	-1.5E-6	-0.00015%
yo	percent	4.9999999999999996E-6	0.0005%
yo	percent	1.5000000000000001E-4	0.015%
yo	percent	50.0	5,000%
yo	percent	1.5E11	15,000,000,000,000%
yo	scientific	-1.5E10	-1.5E10
yo	scientific	0.01	1E-2
yo	compact-short	-50000.0	-50K
yo	compact-short	-1000.0	-1K
yo	compact-short	-10.0	-10
yo	compact-short	-5.0	-5
yo	compact-short	-0.5	-0.5
yo	compact-short	1.5E-6	0.0000015
yo	compact-short	0.125	0.12
yo	compact-short	1.5E12	1.5T
yo	compact-long	-1.0E7	-10 mílíọ̀nù
yo	compact-long	-0.135	-0.14
yo	compact-long	0.15000000000000002	0.15
yo	compact-long	999.9	1 ẹgbẹ̀rún
yo	compact-long	1.5E9	1.5 bilíọ̀nù
yue	decimal	999.9	999.9
yue	decimal	1.5E9	1,500,000,000
yue	decimal	1.5E10	15,000,000,000
yue	percent	-0.05	-5%
yue	scientific	-2.5	-2.5E0
yue	compact-short	-1500000.0	-150萬
yue	compact-short	-1234567.0	-123萬
yue	compact-short	-1500.0	-1.5千
yue	compact-short	-0.0015	-0.0015
yue	compact-short	-1.23E-4	-0.00012
yue	compact-short	4.9999999999999996E-6	0.000005
yue	compact-short	1.5000000000000001E-4	0.00015
yue	compact-short	10.0	10
yue	compact-short	1000000.0	100萬
yue	compact-short	5000000.0	500萬
yue	compact-short	1.5E11	1500億
yue	compact-long	-5.0E8	-5億
yue	compact-long	-1.5E7	-1500萬
yue	compact-long	-1500.0	-1.5千
yue	compact-long	-0.0015	-0.0015
yue	compact-long	-1.23E-4	-0.00012
yue	compact-long	1.5000000000000002E-5	0.000015
yue	compact-long	0.005	0.005
yue	compact-long	500.0	500
yue	compact-long	1000.0	1千
yue	compact-long	50000.0	5萬
yue	compact-long	1.5E8	1.5億
yue	compact-long	5.0E9	50億
yue_Hans	decimal	2.5	2.5
yue_Hans	percent	0.01	1%
yue_Hans	percent	999999.9	99,999,990%
yue_Hans	scientific	-1.5E12	-1.5E12
yue_Hans	scientific	-5.0E8	-5E8
yue_Hans	scientific	-1.5E7	-1.5E7
yue_Hans	scientific	-1.23E-4	-1.23E-4
yue_Hans	scientific	-1.5E-6	-1.5E-6
yue_Hans	scientific	1000.0	1E3
yue_Hans	scientific	100000.0	1E5
yue_Hans	scientific	1000000.0	1E6
yue_Hans	scientific	5000000.0	5E6
yue_Hans	compact-short	-1.0E12	-1兆
yue_Hans	compact-short	-5.0E7	-5000万
yue_Hans	compact-short	-2.5	-2.5
yue_Hans	compact-short	-1.0E-6	-0.000001
yue_Hans	compact-short	1.5	1.5
yue_Hans	compact-short	999.9	1千
yue_Hans	compact-short	1.5E9	15亿
yue_Hans	compact-long	-5.0E10	-500亿
yue_Hans	compact-long	-10.0	-10
yue_Hans	compact-long	-5.0E-4	-0.0005
yue_Hans	compact-long	1.0E-5	0.00001
yue_Hans	compact-long	0.125	0.12
yue_Hans	compact-long	15.0	15
yue_Hans	compact-long	1500000.0	150万
yue_Hans	compact-long	1.0E11	1000亿
yue_Hant	decimal	-1.0E12	-1,000,000,000,000
yue_Hant	decimal	-1.0E-6	-0.000001
yue_Hant	decimal	999.9	999.9
yue_Hant	decimal	1.5E9	1,500,000,000
yue_Hant	decimal	1.5E10	15,000,000,000
yue_Hant	percent	-0.05	-5%
yue_Hant	percent	1.5E10	1,500,000,000,000%
yue_Hant	scientific	-1.0E12	-1E12
yue_Hant	scientific	-1.0E7	-1E7
yue_Hant	scientific	-999999.9	-9.999999E5
yue_Hant	scientific	-0.135	-1.35E-1
yue_Hant	scientific	-1.0E-6	-1E-6
yue_Hant	scientific	0.15000000000000002	1.5E-1
yue_Hant	scientific	999.9	9.999E2
yue_Hant	scientific	1.5E9	1.5E9
yue_Hant	compact-short	-1.0E11	-1000億
yue_Hant	compact-short	-1234567.0	-123萬
yue_Hant	compact-short	-150000.0	-15萬
yue_Hant	compact-short	-150.0	-150
yue_Hant	compact-short	-15.0	-15
yue_Hant	compact-short	-0.015	-0.015
yue_Hant	compact-short	-1.23E-4	-0.00012
yue_Hant	compact-short	-1.0E-5	-0.00001
yue_Hant	compact-short	1.5000000000000002E-5	0.000015
yue_Hant	compact-short	1.0E-4	0.0001
yue_Hant	compact-short	1.0E10	100億
yue_Hant	compact-long	-5.0E8	-5億
yue_Hant	compact-long	-1.5E7	-1500萬
yue_Hant	compact-long	-15000.0	-1.5萬
yue_Hant	compact-long	-1500.0	-1.5千
yue_Hant	compact-long	-15.0	-15
yue_Hant	compact-long	-0.0015	-0.0015
yue_Hant	compact-long	1.5000000000000002E-5	0.000015
yue_Hant	compact-long	5.0E-4	0.0005
yue_Hant	compact-long	10.0	10
yue_Hant	compact-long	5.0E10	500億
zh_Hans	decimal	-1.0E10	-10,000,000,000
zh_Hans	decimal	-10.0	-10
zh_Hans	decimal	-1.0E-4	-0.0001
zh_Hans	decimal	0.0015	0.0015
zh_Hans	decimal	0.125	0.125
zh_Hans	decimal	15.0	15
zh_Hans	decimal	1500.0	1,500
zh_Hans	decimal	15000.0	15,000
zh_Hans	percent	-1.0E10	-1,000,000,000,000%
zh_Hans	percent	-5000000.0	-500,000,000%
zh_Hans	percent	-1000000.0	-100,000,000%
zh_Hans	percent	-500000.0	-50,000,000%
zh_Hans	percent	-10000.0	-1,000,000%
zh_Hans	percent	-1.0E-4	-0.01%
zh_Hans	percent	-1.5000000000000002E-5	-0.0015%
zh_Hans	percent	0.0015	0.15%
zh_Hans	percent	1500.0	150,000%
zh_Hans	percent	15000.0	1,500,000%
zh_Hans	percent	1.5E7	1,500,000,000%
zh_Hans	percent	5.0E8	50,000,000,000%
zh_Hans	scientific	-1.0E10	-1E10
zh_Hans	scientific	-1.0E9	-1E9
zh_Hans	scientific	-5000000.0	-5E6
zh_Hans	scientific	-1000000.0	-1E6
zh_Hans	scientific	-10000.0	-1E4
zh_Hans	scientific	-100.0	-1E2
zh_Hans	scientific	-50.0	-5E1
zh_Hans	scientific	-0.001	-1E-3
