locale	style	input	expected
ne	compact-long	0.0	०
ne	compact-long	1.0	१
ne	compact-long	1.2	१.२
ne	compact-long	12.0	१२
ne	compact-long	123.0	१२३
ne	compact-long	1234.56	१.२ हजार
ne	compact-long	1234567.0	१.२ करोड
ne	compact-long	-1234.56	-१.२ हजार
ne	compact-long	1.23E-4	०.०००१२
ne	compact-long	-0.0	-०
nl	decimal	0.0	0
nl	decimal	1.0	1
nl	decimal	1.2	1,2
nl	decimal	12.0	12
nl	decimal	123.0	123
nl	decimal	1234.56	1.234,56
nl	decimal	1234567.0	1.234.567
nl	decimal	-1234.56	-1.234,56
nl	decimal	1.23E-4	0,000123
nl	decimal	-0.0	-0
nl	percent	0.0	0%
nl	percent	1.0	100%
nl	percent	1.2	120%
nl	percent	12.0	1.200%
nl	percent	123.0	12.300%
nl	percent	1234.56	123.456%
nl	percent	1234567.0	123.456.700%
nl	percent	-1234.56	-123.456%
nl	percent	1.23E-4	0,0123%
nl	percent	-0.0	-0%
nl	scientific	0.0	0E0
nl	scientific	1.0	1E0
nl	scientific	1.2	1,2E0
nl	scientific	12.0	1,2E1
nl	scientific	123.0	1,23E2
nl	scientific	1234.56	1,23456E3
nl	scientific	1234567.0	1,234567E6
nl	scientific	-1234.56	-1,23456E3
nl	scientific	1.23E-4	1,23E-4
nl	scientific	-0.0	-0E0
nl	compact-short	0.0	0
nl	compact-short	1.0	1
nl	compact-short	1.2	1,2
nl	compact-short	12.0	12
nl	compact-short	123.0	123
nl	compact-short	1234.56	1,2K
nl	compact-short	1234567.0	1,2 mln.
nl	compact-short	-1234.56	-1,2K
nl	compact-short	1.23E-4	0,00012
nl	compact-short	-0.0	-0
nl	compact-long	0.0	0
nl	compact-long	1.0	1
nl	compact-long	1.2	1,2
nl	compact-long	12.0	12
nl	compact-long	123.0	123
nl	compact-long	1234.56	1,2 duizend
nl	compact-long	1234567.0	1,2 miljoen
nl	compact-long	-1234.56	-1,2 duizend
nl	compact-long	1.23E-4	0,00012
nl	compact-long	-0.0	-0
nn	decimal	0.0	0
nn	decimal	1.0	1
nn	decimal	1.2	1,2
nn	decimal	12.0	12
nn	decimal	123.0	123
nn	decimal	1234.56	1 234,56
nn	decimal	1234567.0	1 234 567
nn	decimal	-1234.56	−1 234,56
nn	decimal	1.23E-4	0,000123
nn	decimal	-0.0	−0
nn	percent	0.0	0 %
nn	percent	1.0	100 %
nn	percent	1.2	120 %
nn	percent	12.0	1 200 %
nn	percent	123.0	12 300 %
nn	percent	1234.56	123 456 %
nn	percent	1234567.0	123 456 700 %
nn	percent	-1234.56	−123 456 %
nn	percent	1.23E-4	0,0123 %
nn	percent	-0.0	−0 %
nn	scientific	0.0	0E0
nn	scientific	1.0	1E0
nn	scientific	1.2	1,2E0
nn	scientific	12.0	1,2E1
nn	scientific	123.0	1,23E2
nn	scientific	1234.56	1,23456E3
nn	scientific	1234567.0	1,234567E6
nn	scientific	-1234.56	−1,23456E3
nn	scientific	1.23E-4	1,23E−4
nn	scientific	-0.0	−0E0
nn	compact-short	0.0	0
nn	compact-short	1.0	1
nn	compact-short	1.2	1,2
nn	compact-short	12.0	12
nn	compact-short	123.0	123
nn	compact-short	1234.56	1,2k
nn	compact-short	1234567.0	1,2 mill.
nn	compact-short	-1234.56	−1,2k
nn	compact-short	1.23E-4	0,00012
nn	compact-short	-0.0	−0
nn	compact-long	0.0	0
nn	compact-long	1.0	1
nn	compact-long	1.2	1,2
nn	compact-long	12.0	12
nn	compact-long	123.0	123
nn	compact-long	1234.56	1,2 tusen
nn	compact-long	1234567.0	1,2 millionar
nn	compact-long	-1234.56	−1,2 tusen
nn	compact-long	1.23E-4	0,00012
nn	compact-long	-0.0	−0
no	decimal	0.0	0
no	decimal	1.0	1
no	decimal	1.2	1,2
no	decimal	12.0	12
no	decimal	123.0	123
no	decimal	1234.56	1 234,56
no	decimal	1234567.0	1 234 567
no	decimal	-1234.56	−1 234,56
no	decimal	1.23E-4	0,000123
no	decimal	-0.0	−0
no	percent	0.0	0 %
no	percent	1.0	100 %
no	percent	1.2	120 %
no	percent	12.0	1 200 %
no	percent	123.0	12 300 %
no	percent	1234.56	123 456 %
no	percent	1234567.0	123 456 700 %
no	percent	-1234.56	−123 456 %
no	percent	1.23E-4	0,0123 %
no	percent	-0.0	−0 %
no	scientific	0.0	0E0
no	scientific	1.0	1E0
no	scientific	1.2	1,2E0
no	scientific	12.0	1,2E1
no	scientific	123.0	1,23E2
no	scientific	1234.56	1,23456E3
no	scientific	1234567.0	1,234567E6
no	scientific	-1234.56	−1,23456E3
no	scientific	1.23E-4	1,23E−4
no	scientific	-0.0	−0E0
no	compact-short	0.0	0
no	compact-short	1.0	1
no	compact-short	1.2	1,2
no	compact-short	12.0	12
no	compact-short	123.0	123
no	compact-short	1234.56	1,2k
no	compact-short	1234567.0	1,2 mill.
no	compact-short	-1234.56	−1,2k
no	compact-short	1.23E-4	0,00012
no	compact-short	-0.0	−0
no	compact-long	0.0	0
no	compact-long	1.0	1
no	compact-long	1.2	1,2
no	compact-long	12.0	12
no	compact-long	123.0	123
no	compact-long	1234.56	1,2 tusen
no	compact-long	1234567.0	1,2 millioner
no	compact-long	-1234.56	−1,2 tusen
no	compact-long	1.23E-4	0,00012
no	compact-long	-0.0	−0
or	decimal	0.0	0
or	decimal	1.0	1
or	decimal	1.2	1.2
or	decimal	12.0	12
or	decimal	123.0	123
or	decimal	1234.56	1,234.56
or	decimal	1234567.0	12,34,567
or	decimal	-1234.56	-1,234.56
or	decimal	1.23E-4	0.000123
or	decimal	-0.0	-0
or	percent	0.0	0%
or	percent	1.0	100%
or	percent	1.2	120%
or	percent	12.0	1,200%
or	percent	123.0	12,300%
or	percent	1234.56	123,456%
or	percent	1234567.0	123,456,700%
or	percent	-1234.56	-123,456%
or	percent	1.23E-4	0.0123%
or	percent	-0.0	-0%
or	scientific	0.0	0E0
or	scientific	1.0	1E0
or	scientific	1.2	1.2E0
or	scientific	12.0	1.2E1
or	scientific	123.0	1.23E2
or	scientific	1234.56	1.23456E3
or	scientific	1234567.0	1.234567E6
or	scientific	-1234.56	-1.23456E3
or	scientific	1.23E-4	1.23E-4
or	scientific	-0.0	-0E0
or	compact-short	0.0	0
or	compact-short	1.0	1
or	compact-short	1.2	1.2
or	compact-short	12.0	12
or	compact-short	123.0	123
or	compact-short	1234.56	1.2ହ
or	compact-short	1234567.0	1.2ନି
or	compact-short	-1234.56	-1.2ହ
or	compact-short	1.23E-4	0.00012
or	compact-short	-0.0	-0
or	compact-long	0.0	0
or	compact-long	1.0	1
or	compact-long	1.2	1.2
or	compact-long	12.0	12
or	compact-long	123.0	123
or	compact-long	1234.56	1.2 ହଜାର
or	compact-long	1234567.0	1.2 ନିୟୁତ
or	compact-long	-1234.56	-1.2 ହଜାର
or	compact-long	1.23E-4	0.00012
or	compact-long	-0.0	-0
pa	decimal	0.0	0
pa	decimal	1.0	1
pa	decimal	1.2	1.2
pa	decimal	12.0	12
pa	decimal	123.0	123
pa	decimal	1234.56	1,234.56
pa	decimal	1234567.0	12,34,567
pa	decimal	-1234.56	-1,234.56
pa	decimal	1.23E-4	0.000123
pa	decimal	-0.0	-0
pa	percent	0.0	0%
pa	percent	1.0	100%
pa	percent	1.2	120%
pa	percent	12.0	1,200%
pa	percent	123.0	12,300%
pa	percent	1234.56	1,23,456%
pa	percent	1234567.0	12,34,56,700%
pa	percent	-1234.56	-1,23,456%
pa	percent	1.23E-4	0.0123%
pa	percent	-0.0	-0%
pa	scientific	0.0	0E0
pa	scientific	1.0	1E0
pa	scientific	1.2	1.2E0
pa	scientific	12.0	1.2E1
pa	scientific	123.0	1.23E2
pa	scientific	1234.56	1.23456E3
pa	scientific	1234567.0	1.234567E6
pa	scientific	-1234.56	-1.23456E3
pa	scientific	1.23E-4	1.23E-4
pa	scientific	-0.0	-0E0
pa	compact-short	0.0	0
pa	compact-short	1.0	1
pa	compact-short	1.2	1.2
pa	compact-short	12.0	12
pa	compact-short	123.0	123
pa	compact-short	1234.56	1.2 ਹਜ਼ਾਰ
pa	compact-short	1234567.0	12 ਲੱਖ
pa	compact-short	-1234.56	-1.2 ਹਜ਼ਾਰ
pa	compact-short	1.23E-4	0.00012
pa	compact-short	-0.0	-0
pa	compact-long	0.0	0
pa	compact-long	1.0	1
pa	compact-long	1.2	1.2
pa	compact-long	12.0	12
pa	compact-long	123.0	123
pa	compact-long	1234.56	1.2 ਹਜ਼ਾਰ
pa	compact-long	1234567.0	12 ਲੱਖ
pa	compact-long	-1234.56	-1.2 ਹਜ਼ਾਰ
pa	compact-long	1.23E-4	0.00012
pa	compact-long	-0.0	-0
pa_Guru	decimal	0.0	0
pa_Guru	decimal	1.0	1
pa_Guru	decimal	1.2	1.2
pa_Guru	decimal	12.0	12
pa_Guru	decimal	123.0	123
pa_Guru	decimal	1234.56	1,234.56
pa_Guru	decimal	1234567.0	12,34,567
pa_Guru	decimal	-1234.56	-1,234.56
pa_Guru	decimal	1.23E-4	0.000123
pa_Guru	decimal	-0.0	-0
pa_Guru	percent	0.0	0%
pa_Guru	percent	1.0	100%
pa_Guru	percent	1.2	120%
pa_Guru	percent	12.0	1,200%
pa_Guru	percent	123.0	12,300%
pa_Guru	percent	1234.56	1,23,456%
pa_Guru	percent	1234567.0	12,34,56,700%
pa_Guru	percent	-1234.56	-1,23,456%
pa_Guru	percent	1.23E-4	0.0123%
pa_Guru	percent	-0.0	-0%
pa_Guru	scientific	0.0	0E0
pa_Guru	scientific	1.0	1E0
pa_Guru	scientific	1.2	1.2E0
pa_Guru	scientific	12.0	1.2E1
pa_Guru	scientific	123.0	1.23E2
pa_Guru	scientific	1234.56	1.23456E3
pa_Guru	scientific	1234567.0	1.234567E6
pa_Guru	scientific	-1234.56	-1.23456E3
pa_Guru	scientific	1.23E-4	1.23E-4
pa_Guru	scientific	-0.0	-0E0
pa_Guru	compact-short	0.0	0
pa_Guru	compact-short	1.0	1
pa_Guru	compact-short	1.2	1.2
pa_Guru	compact-short	12.0	12
pa_Guru	compact-short	123.0	123
pa_Guru	compact-short	1234.56	1.2 ਹਜ਼ਾਰ
pa_Guru	compact-short	1234567.0	12 ਲੱਖ
pa_Guru	compact-short	-1234.56	-1.2 ਹਜ਼ਾਰ
pa_Guru	compact-short	1.23E-4	0.00012
pa_Guru	compact-short	-0.0	-0
pa_Guru	compact-long	0.0	0
pa_Guru	compact-long	1.0	1
pa_Guru	compact-long	1.2	1.2
pa_Guru	compact-long	12.0	12
pa_Guru	compact-long	123.0	123
pa_Guru	compact-long	1234.56	1.2 ਹਜ਼ਾਰ
pa_Guru	compact-long	1234567.0	12 ਲੱਖ
pa_Guru	compact-long	-1234.56	-1.2 ਹਜ਼ਾਰ
pa_Guru	compact-long	1.23E-4	0.00012
pa_Guru	compact-long	-0.0	-0
pcm	decimal	0.0	0
pcm	decimal	1.0	1
pcm	decimal	1.2	1.2
pcm	decimal	12.0	12
pcm	decimal	123.0	123
pcm	decimal	1234.56	1,234.56
pcm	decimal	1234567.0	1,234,567
pcm	decimal	-1234.56	-1,234.56
pcm	decimal	1.23E-4	0.000123
pcm	decimal	-0.0	-0
pcm	percent	0.0	0%
pcm	percent	1.0	100%
pcm	percent	1.2	120%
pcm	percent	12.0	1,200%
pcm	percent	123.0	12,300%
pcm	percent	1234.56	123,456%
pcm	percent	1234567.0	123,456,700%
pcm	percent	-1234.56	-123,456%
pcm	percent	1.23E-4	0.0123%
pcm	percent	-0.0	-0%
pcm	scientific	0.0	0E0
pcm	scientific	1.0	1E0
pcm	scientific	1.2	1.2E0
pcm	scientific	12.0	1.2E1
pcm	scientific	123.0	1.23E2
pcm	scientific	1234.56	1.23456E3
pcm	scientific	1234567.0	1.234567E6
pcm	scientific	-1234.56	-1.23456E3
pcm	scientific	1.23E-4	1.23E-4
pcm	scientific	-0.0	-0E0
pcm	compact-short	0.0	0
pcm	compact-short	1.0	1
pcm	compact-short	1.2	1.2
pcm	compact-short	12.0	12
pcm	compact-short	123.0	123
pcm	compact-short	1234.56	1.2K
pcm	compact-short	1234567.0	1.2M
pcm	compact-short	-1234.56	-1.2K
pcm	compact-short	1.23E-4	0.00012
pcm	compact-short	-0.0	-0
pcm	compact-long	0.0	0
pcm	compact-long	1.0	1
pcm	compact-long	1.2	1.2
pcm	compact-long	12.0	12
pcm	compact-long	123.0	123
pcm	compact-long	1234.56	1.2 Taúzan
pcm	compact-long	1234567.0	1.2 Míliọn
pcm	compact-long	-1234.56	-1.2 Taúzan
pcm	compact-long	1.23E-4	0.00012
pcm	compact-long	-0.0	-0
pl	decimal	0.0	0
pl	decimal	1.0	1
pl	decimal	1.2	1,2
pl	decimal	12.0	12
pl	decimal	123.0	123
pl	decimal	1234.56	1234,56
pl	decimal	1234567.0	1 234 567
pl	decimal	-1234.56	-1234,56
pl	decimal	1.23E-4	0,000123
pl	decimal	-0.0	-0
pl	percent	0.0	0%
pl	percent	1.0	100%
pl	percent	1.2	120%
pl	percent	12.0	1200%
pl	percent	123.0	12 300%
pl	percent	1234.56	123 456%
pl	percent	1234567.0	123 456 700%
pl	percent	-1234.56	-123 456%
pl	percent	1.23E-4	0,0123%
pl	percent	-0.0	-0%
pl	scientific	0.0	0E0
pl	scientific	1.0	1E0
pl	scientific	1.2	1,2E0
pl	scientific	12.0	1,2E1
pl	scientific	123.0	1,23E2
pl	scientific	1234.56	1,23456E3
pl	scientific	1234567.0	1,234567E6
pl	scientific	-1234.56	-1,23456E3
pl	scientific	1.23E-4	1,23E-4
pl	scientific	-0.0	-0E0
pl	compact-short	0.0	0
pl	compact-short	1.0	1
pl	compact-short	1.2	1,2
pl	compact-short	12.0	12
pl	compact-short	123.0	123
pl	compact-short	1234.56	1,2 tys.
pl	compact-short	1234567.0	1,2 mln
pl	compact-short	-1234.56	-1,2 tys.
pl	compact-short	1.23E-4	0,00012
pl	compact-short	-0.0	-0
pl	compact-long	0.0	0
pl	compact-long	1.0	1
pl	compact-long	1.2	1,2
pl	compact-long	12.0	12
pl	compact-long	123.0	123
pl	compact-long	1234.56	1,2 tysiąca
pl	compact-long	1234567.0	1,2 miliona
pl	compact-long	-1234.56	-1,2 tysiąca
pl	compact-long	1.23E-4	0,00012
pl	compact-long	-0.0	-0
ps	decimal	0.0	۰
ps	decimal	1.0	۱
ps	decimal	1.2	۱٫۲
ps	decimal	12.0	۱۲
ps	decimal	123.0	۱۲۳
ps	decimal	1234.56	۱٬۲۳۴٫۵۶
ps	decimal	1234567.0	۱٬۲۳۴٬۵۶۷
ps	decimal	-1234.56	‎-‎۱٬۲۳۴٫۵۶
ps	decimal	1.23E-4	۰٫۰۰۰۱۲۳
ps	decimal	-0.0	‎-‎۰
ps	percent	0.0	۰٪
ps	percent	1.0	۱۰۰٪
ps	percent	1.2	۱۲۰٪
ps	percent	12.0	۱٬۲۰۰٪
ps	percent	123.0	۱۲٬۳۰۰٪
ps	percent	1234.56	۱۲۳٬۴۵۶٪
ps	percent	1234567.0	۱۲۳٬۴۵۶٬۷۰۰٪
ps	percent	-1234.56	‎-‎۱۲۳٬۴۵۶٪
ps	percent	1.23E-4	۰٫۰۱۲۳٪
ps	percent	-0.0	‎-‎۰٪
ps	scientific	0.0	۰×۱۰^۰
ps	scientific	1.0	۱×۱۰^۰
ps	scientific	1.2	۱٫۲×۱۰^۰
ps	scientific	12.0	۱٫۲×۱۰^۱
ps	scientific	123.0	۱٫۲۳×۱۰^۲
ps	scientific	1234.56	۱٫۲۳۴۵۶×۱۰^۳
ps	scientific	1234567.0	۱٫۲۳۴۵۶۷×۱۰^۶
ps	scientific	-1234.56	‎-‎۱٫۲۳۴۵۶×۱۰^۳
ps	scientific	1.23E-4	۱٫۲۳×۱۰^‎-‎۴
ps	scientific	-0.0	‎-‎۰×۱۰^۰
ps	compact-short	0.0	۰
ps	compact-short	1.0	۱
ps	compact-short	1.2	۱٫۲
ps	compact-short	12.0	۱۲
ps	compact-short	123.0	۱۲۳
ps	compact-short	1234.56	۱٫۲K
ps	compact-short	1234567.0	۱٫۲M
ps	compact-short	-1234.56	‎-‎۱٫۲K
ps	compact-short	1.23E-4	۰٫۰۰۰۱۲
ps	compact-short	-0.0	‎-‎۰
ps	compact-long	0.0	۰
ps	compact-long	1.0	۱
ps	compact-long	1.2	۱٫۲
ps	compact-long	12.0	۱۲
ps	compact-long	123.0	۱۲۳
ps	compact-long	1234.56	۱۲۳۵
ps	compact-long	1234567.0	۱٬۲۳۴٬۵۶۷
ps	compact-long	-1234.56	‎-‎۱۲۳۵
ps	compact-long	1.23E-4	۰٫۰۰۰۱۲
ps	compact-long	-0.0	‎-‎۰
pt	decimal	0.0	0
pt	decimal	1.0	1
pt	decimal	1.2	1,2
pt	decimal	12.0	12
pt	decimal	123.0	123
pt	decimal	1234.56	1.234,56
pt	decimal	1234567.0	1.234.567
pt	decimal	-1234.56	-1.234,56
pt	decimal	1.23E-4	0,000123
pt	decimal	-0.0	-0
pt	percent	0.0	0%
pt	percent	1.0	100%
pt	percent	1.2	120%
pt	percent	12.0	1.200%
pt	percent	123.0	12.300%
pt	percent	1234.56	123.456%
pt	percent	1234567.0	123.456.700%
pt	percent	-1234.56	-123.456%
pt	percent	1.23E-4	0,0123%
pt	percent	-0.0	-0%
pt	scientific	0.0	0E0
pt	scientific	1.0	1E0
pt	scientific	1.2	1,2E0
pt	scientific	12.0	1,2E1
pt	scientific	123.0	1,23E2
pt	scientific	1234.56	1,23456E3
pt	scientific	1234567.0	1,234567E6
pt	scientific	-1234.56	-1,23456E3
pt	scientific	1.23E-4	1,23E-4
pt	scientific	-0.0	-0E0
pt	compact-short	0.0	0
pt	compact-short	1.0	1
pt	compact-short	1.2	1,2
pt	compact-short	12.0	12
pt	compact-short	123.0	123
pt	compact-short	1234.56	1,2 mil
pt	compact-short	1234567.0	1,2 mi
pt	compact-short	-1234.56	-1,2 mil
pt	compact-short	1.23E-4	0,00012
pt	compact-short	-0.0	-0
pt	compact-long	0.0	0
pt	compact-long	1.0	1
pt	compact-long	1.2	1,2
pt	compact-long	12.0	12
pt	compact-long	123.0	123
pt	compact-long	1234.56	1,2 mil
pt	compact-long	1234567.0	1,2 milhão
pt	compact-long	-1234.56	-1,2 mil
pt	compact-long	1.23E-4	0,00012
pt	compact-long	-0.0	-0
qu	decimal	0.0	0
qu	decimal	1.0	1
qu	decimal	1.2	1.2
qu	decimal	12.0	12
qu	decimal	123.0	123
qu	decimal	1234.56	1,234.56
qu	decimal	1234567.0	1,234,567
qu	decimal	-1234.56	-1,234.56
qu	decimal	1.23E-4	0.000123
qu	decimal	-0.0	-0
qu	percent	0.0	0 %
qu	percent	1.0	100 %
qu	percent	1.2	120 %
qu	percent	12.0	1,200 %
qu	percent	123.0	12,300 %
qu	percent	1234.56	123,456 %
qu	percent	1234567.0	123,456,700 %
qu	percent	-1234.56	-123,456 %
qu	percent	1.23E-4	0.0123 %
qu	percent	-0.0	-0 %
qu	scientific	0.0	0E0
qu	scientific	1.0	1E0
qu	scientific	1.2	1.2E0
qu	scientific	12.0	1.2E1
qu	scientific	123.0	1.23E2
qu	scientific	1234.56	1.23456E3
qu	scientific	1234567.0	1.234567E6
qu	scientific	-1234.56	-1.23456E3
qu	scientific	1.23E-4	1.23E-4
qu	scientific	-0.0	-0E0
qu	compact-short	0.0	0
qu	compact-short	1.0	1
qu	compact-short	1.2	1.2
qu	compact-short	12.0	12
qu	compact-short	123.0	123
qu	compact-short	1234.56	1.2K
qu	compact-short	1234567.0	1.2M
qu	compact-short	-1234.56	-1.2K
qu	compact-short	1.23E-4	0.00012
qu	compact-short	-0.0	-0
qu	compact-long	0.0	0
qu	compact-long	1.0	1
qu	compact-long	1.2	1.2
qu	compact-long	12.0	12
qu	compact-long	123.0	123
qu	compact-long	1234.56	1.2K
qu	compact-long	1234567.0	1.2M
qu	compact-long	-1234.56	-1.2K
qu	compact-long	1.23E-4	0.00012
qu	compact-long	-0.0	-0
rm	decimal	0.0	0
rm	decimal	1.0	1
rm	decimal	1.2	1,2
rm	decimal	12.0	12
rm	decimal	123.0	123
rm	decimal	1234.56	1 234,56
rm	decimal	1234567.0	1 234 567
rm	decimal	-1234.56	-1 234,56
rm	decimal	1.23E-4	0,000123
rm	decimal	-0.0	-0
rm	percent	0.0	0%
rm	percent	1.0	100%
rm	percent	1.2	120%
rm	percent	12.0	1 200%
rm	percent	123.0	12 300%
rm	percent	1234.56	123 456%
rm	percent	1234567.0	123 456 700%
rm	percent	-1234.56	-123 456%
rm	percent	1.23E-4	0,0123%
rm	percent	-0.0	-0%
rm	scientific	0.0	0E0
rm	scientific	1.0	1E0
rm	scientific	1.2	1,2E0
rm	scientific	12.0	1,2E1
rm	scientific	123.0	1,23E2
rm	scientific	1234.56	1,23456E3
rm	scientific	1234567.0	1,234567E6
rm	scientific	-1234.56	-1,23456E3
rm	scientific	1.23E-4	1,23E-4
rm	scientific	-0.0	-0E0
rm	compact-short	0.0	0
rm	compact-short	1.0	1
rm	compact-short	1.2	1,2
rm	compact-short	12.0	12
rm	compact-short	123.0	123
rm	compact-short	1234.56	1235
rm	compact-short	1234567.0	1,2 miu.
rm	compact-short	-1234.56	-1235
rm	compact-short	1.23E-4	0,00012
rm	compact-short	-0.0	-0
rm	compact-long	0.0	0
rm	compact-long	1.0	1
rm	compact-long	1.2	1,2
rm	compact-long	12.0	12
rm	compact-long	123.0	123
rm	compact-long	1234.56	1235
rm	compact-long	1234567.0	1,2 milliuns
rm	compact-long	-1234.56	-1235
rm	compact-long	1.23E-4	0,00012
rm	compact-long	-0.0	-0
ro	decimal	0.0	0
ro	decimal	1.0	1
ro	decimal	1.2	1,2
ro	decimal	12.0	12
ro	decimal	123.0	123
ro	decimal	1234.56	1.234,56
ro	decimal	1234567.0	1.234.567
ro	decimal	-1234.56	-1.234,56
ro	decimal	1.23E-4	0,000123
ro	decimal	-0.0	-0
ro	percent	0.0	0 %
ro	percent	1.0	100 %
ro	percent	1.2	120 %
ro	percent	12.0	1.200 %
ro	percent	123.0	12.300 %
ro	percent	1234.56	123.456 %
ro	percent	1234567.0	123.456.700 %
ro	percent	-1234.56	-123.456 %
ro	percent	1.23E-4	0,0123 %
ro	percent	-0.0	-0 %
ro	scientific	0.0	0E0
ro	scientific	1.0	1E0
ro	scientific	1.2	1,2E0
ro	scientific	12.0	1,2E1
ro	scientific	123.0	1,23E2
ro	scientific	1234.56	1,23456E3
ro	scientific	1234567.0	1,234567E6
ro	scientific	-1234.56	-1,23456E3
ro	scientific	1.23E-4	1,23E-4
ro	scientific	-0.0	-0E0
ro	compact-short	0.0	0
ro	compact-short	1.0	1
ro	compact-short	1.2	1,2
ro	compact-short	12.0	12
ro	compact-short	123.0	123
ro	compact-short	1234.56	1,2 K
ro	compact-short	1234567.0	1,2 mil.
ro	compact-short	-1234.56	-1,2 K
ro	compact-short	1.23E-4	0,00012
ro	compact-short	-0.0	-0
ro	compact-long	0.0	0
ro	compact-long	1.0	1
ro	compact-long	1.2	1,2
ro	compact-long	12.0	12
ro	compact-long	123.0	123
ro	compact-long	1234.56	1,2 mii
ro	compact-long	1234567.0	1,2 milioane
ro	compact-long	-1234.56	-1,2 mii
ro	compact-long	1.23E-4	0,00012
ro	compact-long	-0.0	-0
root	decimal	0.0	0
root	decimal	1.0	1
root	decimal	1.2	1.2
root	decimal	12.0	12
root	decimal	123.0	123
root	decimal	1234.56	1,234.56
root	decimal	1234567.0	1,234,567
root	decimal	-1234.56	-1,234.56
root	decimal	1.23E-4	0.000123
root	decimal	-0.0	-0
root	percent	0.0	0%
root	percent	1.0	100%
root	percent	1.2	120%
root	percent	12.0	1,200%
root	percent	123.0	12,300%
root	percent	1234.56	123,456%
root	percent	1234567.0	123,456,700%
root	percent	-1234.56	-123,456%
root	percent	1.23E-4	0.0123%
root	percent	-0.0	-0%
root	scientific	0.0	0E0
root	scientific	1.0	1E0
root	scientific	1.2	1.2E0
root	scientific	12.0	1.2E1
root	scientific	123.0	1.23E2
root	scientific	1234.56	1.23456E3
root	scientific	1234567.0	1.234567E6
root	scientific	-1234.56	-1.23456E3
root	scientific	1.23E-4	1.23E-4
root	scientific	-0.0	-0E0
root	compact-short	0.0	0
root	compact-short	1.0	1
root	compact-short	1.2	1.2
root	compact-short	12.0	12
root	compact-short	123.0	123
root	compact-short	1234.56	1.2K
root	compact-short	1234567.0	1.2M
root	compact-short	-1234.56	-1.2K
root	compact-short	1.23E-4	0.00012
root	compact-short	-0.0	-0
root	compact-long	0.0	0
root	compact-long	1.0	1
root	compact-long	1.2	1.2
root	compact-long	12.0	12
root	compact-long	123.0	123
root	compact-long	1234.56	1.2K
root	compact-long	1234567.0	1.2M
root	compact-long	-1234.56	-1.2K
root	compact-long	1.23E-4	0.00012
root	compact-long	-0.0	-0
sd	decimal	0.0	٠
sd	decimal	1.0	١
sd	decimal	1.2	١.٢
sd	decimal	12.0	١٢
sd	decimal	123.0	١٢٣
sd	decimal	1234.56	١٬٢٣٤.٥٦
sd	decimal	1234567.0	١٬٢٣٤٬٥٦٧
sd	decimal	-1234.56	؜-١٬٢٣٤.٥٦
sd	decimal	1.23E-4	٠.٠٠٠١٢٣
sd	decimal	-0.0	؜-٠
sd	percent	0.0	٠٪؜
sd	percent	1.0	١٠٠٪؜
sd	percent	1.2	١٢٠٪؜
sd	percent	12.0	١٬٢٠٠٪؜
sd	percent	123.0	١٢٬٣٠٠٪؜
sd	percent	1234.56	١٢٣٬٤٥٦٪؜
sd	percent	1234567.0	١٢٣٬٤٥٦٬٧٠٠٪؜
sd	percent	-1234.56	؜-١٢٣٬٤٥٦٪؜
sd	percent	1.23E-4	٠.٠١٢٣٪؜
sd	percent	-0.0	؜-٠٪؜
sd	scientific	0.0	٠اس٠
sd	scientific	1.0	١اس٠
sd	scientific	1.2	١.٢اس٠
sd	scientific	12.0	١.٢اس١
sd	scientific	123.0	١.٢٣اس٢
sd	scientific	1234.56	١.٢٣٤٥٦اس٣
sd	scientific	1234567.0	١.٢٣٤٥٦٧اس٦
sd	scientific	-1234.56	؜-١.٢٣٤٥٦اس٣
sd	scientific	1.23E-4	١.٢٣اس؜-٤
sd	scientific	-0.0	؜-٠اس٠
sd	compact-short	0.0	٠
sd	compact-short	1.0	١
sd	compact-short	1.2	١.٢
sd	compact-short	12.0	١٢
sd	compact-short	123.0	١٢٣
sd	compact-short	1234.56	١.٢ هزار
sd	compact-short	1234567.0	١.٢ ملين
sd	compact-short	-1234.56	؜-١.٢ هزار
sd	compact-short	1.23E-4	٠.٠٠٠١٢
sd	compact-short	-0.0	؜-٠
sd	compact-long	0.0	٠
sd	compact-long	1.0	١
sd	compact-long	1.2	١.٢
sd	compact-long	12.0	١٢
sd	compact-long	123.0	١٢٣
sd	compact-long	1234.56	١.٢ ھزار
sd	compact-long	1234567.0	١.٢ ملين
sd	compact-long	-1234.56	؜-١.٢ ھزار
sd	compact-long	1.23E-4	٠.٠٠٠١٢
sd	compact-long	-0.0	؜-٠
sd_Arab	decimal	0.0	٠
sd_Arab	decimal	1.0	١
sd_Arab	decimal	1.2	١.٢
sd_Arab	decimal	12.0	١٢
sd_Arab	decimal	123.0	١٢٣
sd_Arab	decimal	1234.56	١٬٢٣٤.٥٦
sd_Arab	decimal	1234567.0	١٬٢٣٤٬٥٦٧
sd_Arab	decimal	-1234.56	؜-١٬٢٣٤.٥٦
sd_Arab	decimal	1.23E-4	٠.٠٠٠١٢٣
sd_Arab	decimal	-0.0	؜-٠
sd_Arab	percent	0.0	٠٪؜
sd_Arab	percent	1.0	١٠٠٪؜
sd_Arab	percent	1.2	١٢٠٪؜
sd_Arab	percent	12.0	١٬٢٠٠٪؜
sd_Arab	percent	123.0	١٢٬٣٠٠٪؜
