locale	number_format	format_length	input	expected
ar	decimal	long	0.0015	0.0015
ar	decimal	long	0.005	0.005
ar	decimal	long	0.01	0.01
ar	decimal	long	0.015	0.015
ar	decimal	long	0.05	0.05
ar	decimal	long	0.1	0.1
ar	decimal	long	0.125	0.12
ar	decimal	long	0.135	0.14
ar	decimal	long	0.15000000000000002	0.15
ar	decimal	long	0.5	0.5
ar	decimal	long	1.0	1
ar	decimal	long	1.5	1.5
ar	decimal	long	2.5	2.5
ar	decimal	long	3.5	3.5
ar	decimal	long	5.0	5
ar	decimal	long	10.0	10
ar	decimal	long	12.0	12
ar	decimal	long	15.0	15
ar	decimal	long	50.0	50
ar	decimal	long	100.0	100
ar	decimal	long	123.0	123
ar	decimal	long	150.0	150
ar	decimal	long	500.0	500
ar	decimal	long	999.9	1 ألف
ar	decimal	long	1000.0	1 ألف
ar	decimal	long	1234.56	1.2 ألف
ar	decimal	long	1500.0	1.5 ألف
ar	decimal	long	5000.0	5 آلاف
ar	decimal	long	10000.0	10 ألف
ar	decimal	long	15000.0	15 ألف
ar	decimal	long	50000.0	50 ألف
ar	decimal	long	100000.0	100 ألف
ar	decimal	long	150000.0	150 ألف
ar	decimal	long	500000.0	500 ألف
ar	decimal	long	999999.9	1 مليون
ar	decimal	long	1000000.0	1 مليون
ar	decimal	long	1234567.0	1.2 مليون
ar	decimal	long	1500000.0	1.5 مليون
ar	decimal	long	5000000.0	5 ملايين
ar	decimal	long	1.0E7	10 ملايين
ar	decimal	long	1.5E7	15 مليون
ar	decimal	long	5.0E7	50 مليون
ar	decimal	long	1.0E8	100 مليون
ar	decimal	long	1.5E8	150 مليون
ar	decimal	long	5.0E8	500 مليون
ar	decimal	long	1.0E9	1 مليار
ar	decimal	long	1.5E9	1.5 مليار
ar	decimal	long	5.0E9	5 مليار
ar	decimal	long	1.0E10	10 مليار
ar	decimal	long	1.5E10	15 مليار
ar	decimal	long	5.0E10	50 مليار
ar	decimal	long	1.0E11	100 مليار
ar	decimal	long	1.5E11	150 مليار
ar	decimal	long	5.0E11	500 مليار
ar	decimal	long	1.0E12	1 ترليون
ar	decimal	long	1.5E12	1.5 ترليون
ar	decimal	long	5.0E12	5 ترليون
ar_EG	decimal		-5.0E12	؜-٥٬٠٠٠٬٠٠٠٬٠٠٠٬٠٠٠
ar_EG	decimal		-1.5E12	؜-١٬٥٠٠٬٠٠٠٬٠٠٠٬٠٠٠
ar_EG	decimal		-1.0E12	؜-١٬٠٠٠٬٠٠٠٬٠٠٠٬٠٠٠
ar_EG	decimal		-5.0E11	؜-٥٠٠٬٠٠٠٬٠٠٠٬٠٠٠
ar_EG	decimal		-1.5E11	؜-١٥٠٬٠٠٠٬٠٠٠٬٠٠٠
ar_EG	decimal		-1.0E11	؜-١٠٠٬٠٠٠٬٠٠٠٬٠٠٠
ar_EG	decimal		-5.0E10	؜-٥٠٬٠٠٠٬٠٠٠٬٠٠٠
ar_EG	decimal		-1.5E10	؜-١٥٬٠٠٠٬٠٠٠٬٠٠٠
ar_EG	decimal		-1.0E10	؜-١٠٬٠٠٠٬٠٠٠٬٠٠٠
ar_EG	decimal		-5.0E9	؜-٥٬٠٠٠٬٠٠٠٬٠٠٠
ar_EG	decimal		-1.5E9	؜-١٬٥٠٠٬٠٠٠٬٠٠٠
ar_EG	decimal		-1.0E9	؜-١٬٠٠٠٬٠٠٠٬٠٠٠
ar_EG	decimal		-5.0E8	؜-٥٠٠٬٠٠٠٬٠٠٠
ar_EG	decimal		-1.5E8	؜-١٥٠٬٠٠٠٬٠٠٠
ar_EG	decimal		-1.0E8	؜-١٠٠٬٠٠٠٬٠٠٠
ar_EG	decimal		-5.0E7	؜-٥٠٬٠٠٠٬٠٠٠
ar_EG	decimal		-1.5E7	؜-١٥٬٠٠٠٬٠٠٠
ar_EG	decimal		-1.0E7	؜-١٠٬٠٠٠٬٠٠٠
ar_EG	decimal		-5000000.0	؜-٥٬٠٠٠٬٠٠٠
ar_EG	decimal		-1500000.0	؜-١٬٥٠٠٬٠٠٠
ar_EG	decimal		-1234567.0	؜-١٬٢٣٤٬٥٦٧
ar_EG	decimal		-1234565.0	؜-١٬٢٣٤٬٥٦٥
ar_EG	decimal		-1000000.0	؜-١٬٠٠٠٬٠٠٠
ar_EG	decimal		-999999.9	؜-٩٩٩٬٩٩٩٫٩
ar_EG	decimal		-500000.0	؜-٥٠٠٬٠٠٠
ar_EG	decimal		-150000.0	؜-١٥٠٬٠٠٠
ar_EG	decimal		-100000.0	؜-١٠٠٬٠٠٠
ar_EG	decimal		-50000.0	؜-٥٠٬٠٠٠
ar_EG	decimal		-15000.0	؜-١٥٬٠٠٠
ar_EG	decimal		-10000.0	؜-١٠٬٠٠٠
ar_EG	decimal		-5000.0	؜-٥٬٠٠٠
ar_EG	decimal		-1500.0	؜-١٬٥٠٠
ar_EG	decimal		-1234.56	؜-١٬٢٣٤٫٥٦
ar_EG	decimal		-1000.0	؜-١٬٠٠٠
ar_EG	decimal		-999.9	؜-٩٩٩٫٩
ar_EG	decimal		-500.0	؜-٥٠٠
ar_EG	decimal		-150.0	؜-١٥٠
ar_EG	decimal		-123.0	؜-١٢٣
ar_EG	decimal		-100.0	؜-١٠٠
ar_EG	decimal		-50.0	؜-٥٠
ar_EG	decimal		-15.0	؜-١٥
ar_EG	decimal		-12.0	؜-١٢
ar_EG	decimal		-10.0	؜-١٠
ar_EG	decimal		-5.0	؜-٥
ar_EG	decimal		-3.5	؜-٣٫٥
ar_EG	decimal		-2.5	؜-٢٫٥
ar_EG	decimal		-1.5	؜-١٫٥
ar_EG	decimal		-1.2	؜-١٫٢
ar_EG	decimal		-1.0	؜-١
ar_EG	decimal		-0.5	؜-٠٫٥
ar_EG	decimal		-0.15000000000000002	؜-٠٫١٥
ar_EG	decimal		-0.135	؜-٠٫١٣٥
ar_EG	decimal		-0.125	؜-٠٫١٢٥
ar_EG	decimal		-0.1	؜-٠٫١
ar_EG	decimal		-0.05	؜-٠٫٠٥
ar_EG	decimal		-0.015	؜-٠٫٠١٥
ar_EG	decimal		-0.01	؜-٠٫٠١
ar_EG	decimal		-0.00831765	؜-٠٫٠٠٨٣١٨
ar_EG	decimal		-0.005	؜-٠٫٠٠٥
ar_EG	decimal		-0.0015	؜-٠٫٠٠١٥
ar_EG	decimal		-0.001	؜-٠٫٠٠١
ar_EG	decimal		-5.0E-4	؜-٠٫٠٠٠٥
ar_EG	decimal		-1.5000000000000001E-4	؜-٠٫٠٠٠١٥
ar_EG	decimal		-1.23E-4	؜-٠٫٠٠٠١٢٣
ar_EG	decimal		-1.0E-4	؜-٠٫٠٠٠١
ar_EG	decimal		-5.0E-5	؜-٠٫٠٠٠٠٥
ar_EG	decimal		-1.5000000000000002E-5	؜-٠٫٠٠٠٠١٥
ar_EG	decimal		-1.0E-5	؜-٠٫٠٠٠٠١
ar_EG	decimal		-4.9999999999999996E-6	؜-٠٫٠٠٠٠٠٥
ar_EG	decimal		-1.5E-6	؜-٠٫٠٠٠٠٠٢
ar_EG	decimal		-1.0E-6	؜-٠٫٠٠٠٠٠١
ar_EG	decimal		-0.0	؜-٠
ar_EG	decimal		1.0E-6	٠٫٠٠٠٠٠١
ar_EG	decimal		1.5E-6	٠٫٠٠٠٠٠٢
ar_EG	decimal		4.9999999999999996E-6	٠٫٠٠٠٠٠٥
ar_EG	decimal		1.0E-5	٠٫٠٠٠٠١
ar_EG	decimal		1.5000000000000002E-5	٠٫٠٠٠٠١٥
ar_EG	decimal		5.0E-5	٠٫٠٠٠٠٥
ar_EG	decimal		1.0E-4	٠٫٠٠٠١
ar_EG	decimal		1.23E-4	٠٫٠٠٠١٢٣
ar_EG	decimal		1.5000000000000001E-4	٠٫٠٠٠١٥
ar_EG	decimal		5.0E-4	٠٫٠٠٠٥
ar_EG	decimal		0.001	٠٫٠٠١
ar_EG	decimal		0.0015	٠٫٠٠١٥
ar_EG	decimal		0.005	٠٫٠٠٥
ar_EG	decimal		0.01	٠٫٠١
ar_EG	decimal		0.015	٠٫٠١٥
ar_EG	decimal		0.05	٠٫٠٥
ar_EG	decimal		0.1	٠٫١
ar_EG	decimal		0.125	٠٫١٢٥
ar_EG	decimal		0.135	٠٫١٣٥
ar_EG	decimal		0.15000000000000002	٠٫١٥
ar_EG	decimal		0.5	٠٫٥
ar_EG	decimal		1.0	١
ar_EG	decimal		1.5	١٫٥
ar_EG	decimal		2.5	٢٫٥
ar_EG	decimal		3.5	٣٫٥
ar_EG	decimal		5.0	٥
ar_EG	decimal		10.0	١٠
ar_EG	decimal		12.0	١٢
ar_EG	decimal		15.0	١٥
ar_EG	decimal		50.0	٥٠
ar_EG	decimal		100.0	١٠٠
ar_EG	decimal		123.0	١٢٣
ar_EG	decimal		150.0	١٥٠
ar_EG	decimal		500.0	٥٠٠
ar_EG	decimal		999.9	٩٩٩٫٩
ar_EG	decimal		1000.0	١٬٠٠٠
ar_EG	decimal		1234.56	١٬٢٣٤٫٥٦
ar_EG	decimal		1500.0	١٬٥٠٠
ar_EG	decimal		5000.0	٥٬٠٠٠
ar_EG	decimal		10000.0	١٠٬٠٠٠
ar_EG	decimal		15000.0	١٥٬٠٠٠
ar_EG	decimal		50000.0	٥٠٬٠٠٠
ar_EG	decimal		100000.0	١٠٠٬٠٠٠
ar_EG	decimal		150000.0	١٥٠٬٠٠٠
ar_EG	decimal		500000.0	٥٠٠٬٠٠٠
ar_EG	decimal		999999.9	٩٩٩٬٩٩٩٫٩
ar_EG	decimal		1000000.0	١٬٠٠٠٬٠٠٠
ar_EG	decimal		1234567.0	١٬٢٣٤٬٥٦٧
ar_EG	decimal		1500000.0	١٬٥٠٠٬٠٠٠
ar_EG	decimal		5000000.0	٥٬٠٠٠٬٠٠٠
ar_EG	decimal		1.0E7	١٠٬٠٠٠٬٠٠٠
ar_EG	decimal		1.5E7	١٥٬٠٠٠٬٠٠٠
ar_EG	decimal		5.0E7	٥٠٬٠٠٠٬٠٠٠
ar_EG	decimal		1.0E8	١٠٠٬٠٠٠٬٠٠٠
ar_EG	decimal		1.5E8	١٥٠٬٠٠٠٬٠٠٠
ar_EG	decimal		5.0E8	٥٠٠٬٠٠٠٬٠٠٠
ar_EG	decimal		1.0E9	١٬٠٠٠٬٠٠٠٬٠٠٠
ar_EG	decimal		1.5E9	١٬٥٠٠٬٠٠٠٬٠٠٠
ar_EG	decimal		5.0E9	٥٬٠٠٠٬٠٠٠٬٠٠٠
ar_EG	decimal		1.0E10	١٠٬٠٠٠٬٠٠٠٬٠٠٠
ar_EG	decimal		1.5E10	١٥٬٠٠٠٬٠٠٠٬٠٠٠
ar_EG	decimal		5.0E10	٥٠٬٠٠٠٬٠٠٠٬٠٠٠
ar_EG	decimal		1.0E11	١٠٠٬٠٠٠٬٠٠٠٬٠٠٠
ar_EG	decimal		1.5E11	١٥٠٬٠٠٠٬٠٠٠٬٠٠٠
ar_EG	decimal		5.0E11	٥٠٠٬٠٠٠٬٠٠٠٬٠٠٠
ar_EG	decimal		1.0E12	١٬٠٠٠٬٠٠٠٬٠٠٠٬٠٠٠
ar_EG	decimal		1.5E12	١٬٥٠٠٬٠٠٠٬٠٠٠٬٠٠٠
ar_EG	decimal		5.0E12	٥٬٠٠٠٬٠٠٠٬٠٠٠٬٠٠٠
ar_EG	percent		-5.0E12	؜-٥٠٠٬٠٠٠٬٠٠٠٬٠٠٠٬٠٠٠٪؜
ar_EG	percent		-1.5E12	؜-١٥٠٬٠٠٠٬٠٠٠٬٠٠٠٬٠٠٠٪؜
ar_EG	percent		-1.0E12	؜-١٠٠٬٠٠٠٬٠٠٠٬٠٠٠٬٠٠٠٪؜
ar_EG	percent		-5.0E11	؜-٥٠٬٠٠٠٬٠٠٠٬٠٠٠٬٠٠٠٪؜
ar_EG	percent		-1.5E11	؜-١٥٬٠٠٠٬٠٠٠٬٠٠٠٬٠٠٠٪؜
ar_EG	percent		-1.0E11	؜-١٠٬٠٠٠٬٠٠٠٬٠٠٠٬٠٠٠٪؜
ar_EG	percent		-5.0E10	؜-٥٬٠٠٠٬٠٠٠٬٠٠٠٬٠٠٠٪؜
ar_EG	percent		-1.5E10	؜-١٬٥٠٠٬٠٠٠٬٠٠٠٬٠٠٠٪؜
ar_EG	percent		-1.0E10	؜-١٬٠٠٠٬٠٠٠٬٠٠٠٬٠٠٠٪؜
ar_EG	percent		-5.0E9	؜-٥٠٠٬٠٠٠٬٠٠٠٬٠٠٠٪؜
ar_EG	percent		-1.5E9	؜-١٥٠٬٠٠٠٬٠٠٠٬٠٠٠٪؜
ar_EG	percent		-1.0E9	؜-١٠٠٬٠٠٠٬٠٠٠٬٠٠٠٪؜
ar_EG	percent		-5.0E8	؜-٥٠٬٠٠٠٬٠٠٠٬٠٠٠٪؜
ar_EG	percent		-1.5E8	؜-١٥٬٠٠٠٬٠٠٠٬٠٠٠٪؜
ar_EG	percent		-1.0E8	؜-١٠٬٠٠٠٬٠٠٠٬٠٠٠٪؜
ar_EG	percent		-5.0E7	؜-٥٬٠٠٠٬٠٠٠٬٠٠٠٪؜
ar_EG	percent		-1.5E7	؜-١٬٥٠٠٬٠٠٠٬٠٠٠٪؜
ar_EG	percent		-1.0E7	؜-١٬٠٠٠٬٠٠٠٬٠٠٠٪؜
ar_EG	percent		-5000000.0	؜-٥٠٠٬٠٠٠٬٠٠٠٪؜
ar_EG	percent		-1500000.0	؜-١٥٠٬٠٠٠٬٠٠٠٪؜
ar_EG	percent		-1234567.0	؜-١٢٣٬٤٥٦٬٧٠٠٪؜
ar_EG	percent		-1234565.0	؜-١٢٣٬٤٥٦٬٥٠٠٪؜
ar_EG	percent		-1000000.0	؜-١٠٠٬٠٠٠٬٠٠٠٪؜
ar_EG	percent		-999999.9	؜-٩٩٬٩٩٩٬٩٩٠٪؜
ar_EG	percent		-500000.0	؜-٥٠٬٠٠٠٬٠٠٠٪؜
ar_EG	percent		-150000.0	؜-١٥٬٠٠٠٬٠٠٠٪؜
ar_EG	percent		-100000.0	؜-١٠٬٠٠٠٬٠٠٠٪؜
ar_EG	percent		-50000.0	؜-٥٬٠٠٠٬٠٠٠٪؜
ar_EG	percent		-15000.0	؜-١٬٥٠٠٬٠٠٠٪؜
ar_EG	percent		-10000.0	؜-١٬٠٠٠٬٠٠٠٪؜
ar_EG	percent		-5000.0	؜-٥٠٠٬٠٠٠٪؜
ar_EG	percent		-1500.0	؜-١٥٠٬٠٠٠٪؜
ar_EG	percent		-1234.56	؜-١٢٣٬٤٥٦٪؜
ar_EG	percent		-1000.0	؜-١٠٠٬٠٠٠٪؜
ar_EG	percent		-999.9	؜-٩٩٬٩٩٠٪؜
ar_EG	percent		-500.0	؜-٥٠٬٠٠٠٪؜
ar_EG	percent		-150.0	؜-١٥٬٠٠٠٪؜
ar_EG	percent		-123.0	؜-١٢٬٣٠٠٪؜
ar_EG	percent		-100.0	؜-١٠٬٠٠٠٪؜
ar_EG	percent		-50.0	؜-٥٬٠٠٠٪؜
ar_EG	percent		-15.0	؜-١٬٥٠٠٪؜
ar_EG	percent		-12.0	؜-١٬٢٠٠٪؜
ar_EG	percent		-10.0	؜-١٬٠٠٠٪؜
ar_EG	percent		-5.0	؜-٥٠٠٪؜
ar_EG	percent		-3.5	؜-٣٥٠٪؜
ar_EG	percent		-2.5	؜-٢٥٠٪؜
ar_EG	percent		-1.5	؜-١٥٠٪؜
ar_EG	percent		-1.2	؜-١٢٠٪؜
ar_EG	percent		-1.0	؜-١٠٠٪؜
ar_EG	percent		-0.5	؜-٥٠٪؜
ar_EG	percent		-0.15000000000000002	؜-١٥٪؜
ar_EG	percent		-0.135	؜-١٣٫٥٪؜
ar_EG	percent		-0.125	؜-١٢٫٥٪؜
ar_EG	percent		-0.1	؜-١٠٪؜
ar_EG	percent		-0.05	؜-٥٪؜
ar_EG	percent		-0.015	؜-١٫٥٪؜
ar_EG	percent		-0.01	؜-١٪؜
ar_EG	percent		-0.00831765	؜-٠٫٨٣١٧٦٥٪؜
ar_EG	percent		-0.005	؜-٠٫٥٪؜
ar_EG	percent		-0.0015	؜-٠٫١٥٪؜
ar_EG	percent		-0.001	؜-٠٫١٪؜
ar_EG	percent		-5.0E-4	؜-٠٫٠٥٪؜
ar_EG	percent		-1.5000000000000001E-4	؜-٠٫٠١٥٪؜
ar_EG	percent		-1.23E-4	؜-٠٫٠١٢٣٪؜
ar_EG	percent		-1.0E-4	؜-٠٫٠١٪؜
ar_EG	percent		-5.0E-5	؜-٠٫٠٠٥٪؜
ar_EG	percent		-1.5000000000000002E-5	؜-٠٫٠٠١٥٪؜
ar_EG	percent		-1.0E-5	؜-٠٫٠٠١٪؜
ar_EG	percent		-4.9999999999999996E-6	؜-٠٫٠٠٠٥٪؜
ar_EG	percent		-1.5E-6	؜-٠٫٠٠٠١٥٪؜
ar_EG	percent		-1.0E-6	؜-٠٫٠٠٠١٪؜
ar_EG	percent		-0.0	؜-٠٪؜
ar_EG	percent		1.0E-6	٠٫٠٠٠١٪؜
ar_EG	percent		1.5E-6	٠٫٠٠٠١٥٪؜
ar_EG	percent		4.9999999999999996E-6	٠٫٠٠٠٥٪؜
ar_EG	percent		1.0E-5	٠٫٠٠١٪؜
ar_EG	percent		1.5000000000000002E-5	٠٫٠٠١٥٪؜
ar_EG	percent		5.0E-5	٠٫٠٠٥٪؜
ar_EG	percent		1.0E-4	٠٫٠١٪؜
ar_EG	percent		1.23E-4	٠٫٠١٢٣٪؜
ar_EG	percent		1.5000000000000001E-4	٠٫٠١٥٪؜
ar_EG	percent		5.0E-4	٠٫٠٥٪؜
ar_EG	percent		0.001	٠٫١٪؜
ar_EG	percent		0.0015	٠٫١٥٪؜
ar_EG	percent		0.005	٠٫٥٪؜
ar_EG	percent		0.01	١٪؜
ar_EG	percent		0.015	١٫٥٪؜
ar_EG	percent		0.05	٥٪؜
ar_EG	percent		0.1	١٠٪؜
ar_EG	percent		0.125	١٢٫٥٪؜
ar_EG	percent		0.135	١٣٫٥٪؜
ar_EG	percent		0.15000000000000002	١٥٪؜
ar_EG	percent		0.5	٥٠٪؜
ar_EG	percent		1.0	١٠٠٪؜
ar_EG	percent		1.5	١٥٠٪؜
ar_EG	percent		2.5	٢٥٠٪؜
ar_EG	percent		3.5	٣٥٠٪؜
ar_EG	percent		5.0	٥٠٠٪؜
ar_EG	percent		10.0	١٬٠٠٠٪؜
ar_EG	percent		12.0	١٬٢٠٠٪؜
ar_EG	percent		15.0	١٬٥٠٠٪؜
ar_EG	percent		50.0	٥٬٠٠٠٪؜
ar_EG	percent		100.0	١٠٬٠٠٠٪؜
ar_EG	percent		123.0	١٢٬٣٠٠٪؜
ar_EG	percent		150.0	١٥٬٠٠٠٪؜
ar_EG	percent		500.0	٥٠٬٠٠٠٪؜
ar_EG	percent		999.9	٩٩٬٩٩٠٪؜
ar_EG	percent		1000.0	١٠٠٬٠٠٠٪؜
ar_EG	percent		1234.56	١٢٣٬٤٥٦٪؜
ar_EG	percent		1500.0	١٥٠٬٠٠٠٪؜
ar_EG	percent		5000.0	٥٠٠٬٠٠٠٪؜
ar_EG	percent		10000.0	١٬٠٠٠٬٠٠٠٪؜
ar_EG	percent		15000.0	١٬٥٠٠٬٠٠٠٪؜
ar_EG	percent		50000.0	٥٬٠٠٠٬٠٠٠٪؜
ar_EG	percent		100000.0	١٠٬٠٠٠٬٠٠٠٪؜
ar_EG	percent		150000.0	١٥٬٠٠٠٬٠٠٠٪؜
ar_EG	percent		500000.0	٥٠٬٠٠٠٬٠٠٠٪؜
ar_EG	percent		999999.9	٩٩٬٩٩٩٬٩٩٠٪؜
ar_EG	percent		1000000.0	١٠٠٬٠٠٠٬٠٠٠٪؜
ar_EG	percent		1234567.0	١٢٣٬٤٥٦٬٧٠٠٪؜
ar_EG	percent		1500000.0	١٥٠٬٠٠٠٬٠٠٠٪؜
ar_EG	percent		5000000.0	٥٠٠٬٠٠٠٬٠٠٠٪؜
ar_EG	percent		1.0E7	١٬٠٠٠٬٠٠٠٬٠٠٠٪؜
ar_EG	percent		1.5E7	١٬٥٠٠٬٠٠٠٬٠٠٠٪؜
ar_EG	percent		5.0E7	٥٬٠٠٠٬٠٠٠٬٠٠٠٪؜
ar_EG	percent		1.0E8	١٠٬٠٠٠٬٠٠٠٬٠٠٠٪؜
ar_EG	percent		1.5E8	١٥٬٠٠٠٬٠٠٠٬٠٠٠٪؜
ar_EG	percent		5.0E8	٥٠٬٠٠٠٬٠٠٠٬٠٠٠٪؜
ar_EG	percent		1.0E9	١٠٠٬٠٠٠٬٠٠٠٬٠٠٠٪؜
ar_EG	percent		1.5E9	١٥٠٬٠٠٠٬٠٠٠٬٠٠٠٪؜
ar_EG	percent		5.0E9	٥٠٠٬٠٠٠٬٠٠٠٬٠٠٠٪؜
ar_EG	percent		1.0E10	١٬٠٠٠٬٠٠٠٬٠٠٠٬٠٠٠٪؜
ar_EG	percent		1.5E10	١٬٥٠٠٬٠٠٠٬٠٠٠٬٠٠٠٪؜
ar_EG	percent		5.0E10	٥٬٠٠٠٬٠٠٠٬٠٠٠٬٠٠٠٪؜
ar_EG	percent		1.0E11	١٠٬٠٠٠٬٠٠٠٬٠٠٠٬٠٠٠٪؜
ar_EG	percent		1.5E11	١٥٬٠٠٠٬٠٠٠٬٠٠٠٬٠٠٠٪؜
ar_EG	percent		5.0E11	٥٠٬٠٠٠٬٠٠٠٬٠٠٠٬٠٠٠٪؜
ar_EG	percent		1.0E12	١٠٠٬٠٠٠٬٠٠٠٬٠٠٠٬٠٠٠٪؜
ar_EG	percent		1.5E12	١٥٠٬٠٠٠٬٠٠٠٬٠٠٠٬٠٠٠٪؜
ar_EG	percent		5.0E12	٥٠٠٬٠٠٠٬٠٠٠٬٠٠٠٬٠٠٠٪؜
ar_EG	scientific		-5.0E12	؜-٥أس١٢
ar_EG	scientific		-1.5E12	؜-١٫٥أس١٢
ar_EG	scientific		-1.0E12	؜-١أس١٢
ar_EG	scientific		-5.0E11	؜-٥أس١١
ar_EG	scientific		-1.5E11	؜-١٫٥أس١١
ar_EG	scientific		-1.0E11	؜-١أس١١
ar_EG	scientific		-5.0E10	؜-٥أس١٠
ar_EG	scientific		-1.5E10	؜-١٫٥أس١٠
ar_EG	scientific		-1.0E10	؜-١أس١٠
ar_EG	scientific		-5.0E9	؜-٥أس٩
ar_EG	scientific		-1.5E9	؜-١٫٥أس٩
ar_EG	scientific		-1.0E9	؜-١أس٩
ar_EG	scientific		-5.0E8	؜-٥أس٨
ar_EG	scientific		-1.5E8	؜-١٫٥أس٨
ar_EG	scientific		-1.0E8	؜-١أس٨
ar_EG	scientific		-5.0E7	؜-٥أس٧
ar_EG	scientific		-1.5E7	؜-١٫٥أس٧
ar_EG	scientific		-1.0E7	؜-١أس٧
ar_EG	scientific		-5000000.0	؜-٥أس٦
ar_EG	scientific		-1500000.0	؜-١٫٥أس٦
ar_EG	scientific		-1234567.0	؜-١٫٢٣٤٥٦٧أس٦
ar_EG	scientific		-1234565.0	؜-١٫٢٣٤٥٦٥أس٦
ar_EG	scientific		-1000000.0	؜-١أس٦
ar_EG	scientific		-999999.9	؜-٩٫٩٩٩٩٩٩أس٥
ar_EG	scientific		-500000.0	؜-٥أس٥
ar_EG	scientific		-150000.0	؜-١٫٥أس٥
ar_EG	scientific		-100000.0	؜-١أس٥
ar_EG	scientific		-50000.0	؜-٥أس٤
ar_EG	scientific		-15000.0	؜-١٫٥أس٤
ar_EG	scientific		-10000.0	؜-١أس٤
ar_EG	scientific		-5000.0	؜-٥أس٣
ar_EG	scientific		-1500.0	؜-١٫٥أس٣
ar_EG	scientific		-1234.56	؜-١٫٢٣٤٥٦أس٣
ar_EG	scientific		-1000.0	؜-١أس٣
ar_EG	scientific		-999.9	؜-٩٫٩٩٩أس٢
ar_EG	scientific		-500.0	؜-٥أس٢
ar_EG	scientific		-150.0	؜-١٫٥أس٢
ar_EG	scientific		-123.0	؜-١٫٢٣أس٢
ar_EG	scientific		-100.0	؜-١أس٢
ar_EG	scientific		-50.0	؜-٥أس١
ar_EG	scientific		-15.0	؜-١٫٥أس١
ar_EG	scientific		-12.0	؜-١٫٢أس١
ar_EG	scientific		-10.0	؜-١أس١
ar_EG	scientific		-5.0	؜-٥أس٠
ar_EG	scientific		-3.5	؜-٣٫٥أس٠
ar_EG	scientific		-2.5	؜-٢٫٥أس٠
ar_EG	scientific		-1.5	؜-١٫٥أس٠
ar_EG	scientific		-1.2	؜-١٫٢أس٠
ar_EG	scientific		-1.0	؜-١أس٠
ar_EG	scientific		-0.5	؜-٥أس؜-١
ar_EG	scientific		-0.15000000000000002	؜-١٫٥أس؜-١
ar_EG	scientific		-0.135	؜-١٫٣٥أس؜-١
ar_EG	scientific		-0.125	؜-١٫٢٥أس؜-١
ar_EG	scientific		-0.1	؜-١أس؜-١
ar_EG	scientific		-0.05	؜-٥أس؜-٢
ar_EG	scientific		-0.015	؜-١٫٥أس؜-٢
ar_EG	scientific		-0.01	؜-١أس؜-٢
ar_EG	scientific		-0.00831765	؜-٨٫٣١٧٦٥أس؜-٣
ar_EG	scientific		-0.005	؜-٥أس؜-٣
ar_EG	scientific		-0.0015	؜-١٫٥أس؜-٣
ar_EG	scientific		-0.001	؜-١أس؜-٣
ar_EG	scientific		-5.0E-4	؜-٥أس؜-٤
ar_EG	scientific		-1.5000000000000001E-4	؜-١٫٥أس؜-٤
ar_EG	scientific		-1.23E-4	؜-١٫٢٣أس؜-٤
ar_EG	scientific		-1.0E-4	؜-١أس؜-٤
ar_EG	scientific		-5.0E-5	؜-٥أس؜-٥
ar_EG	scientific		-1.5000000000000002E-5	؜-١٫٥أس؜-٥
ar_EG	scientific		-1.0E-5	؜-١أس؜-٥
ar_EG	scientific		-4.9999999999999996E-6	؜-٥أس؜-٦
ar_EG	scientific		-1.5E-6	؜-١٫٥أس؜-٦
ar_EG	scientific		-1.0E-6	؜-١أس؜-٦
ar_EG	scientific		-0.0	؜-٠أس٠
ar_EG	scientific		1.0E-6	١أس؜-٦
ar_EG	scientific		1.5E-6	١٫٥أس؜-٦
ar_EG	scientific		4.9999999999999996E-6	٥أس؜-٦
ar_EG	scientific		1.0E-5	١أس؜-٥
ar_EG	scientific		1.5000000000000002E-5	١٫٥أس؜-٥
ar_EG	scientific		5.0E-5	٥أس؜-٥
ar_EG	scientific		1.0E-4	١أس؜-٤
ar_EG	scientific		1.23E-4	١٫٢٣أس؜-٤
ar_EG	scientific		1.5000000000000001E-4	١٫٥أس؜-٤
ar_EG	scientific		5.0E-4	٥أس؜-٤
ar_EG	scientific		0.001	١أس؜-٣
ar_EG	scientific		0.0015	١٫٥أس؜-٣
ar_EG	scientific		0.005	٥أس؜-٣
ar_EG	scientific		0.01	١أس؜-٢
ar_EG	scientific		0.015	١٫٥أس؜-٢
ar_EG	scientific		0.05	٥أس؜-٢
ar_EG	scientific		0.1	١أس؜-١
ar_EG	scientific		0.125	١٫٢٥أس؜-١
ar_EG	scientific		0.135	١٫٣٥أس؜-١
ar_EG	scientific		0.15000000000000002	١٫٥أس؜-١
ar_EG	scientific		0.5	٥أس؜-١
ar_EG	scientific		1.0	١أس٠
ar_EG	scientific		1.5	١٫٥أس٠
ar_EG	scientific		2.5	٢٫٥أس٠
ar_EG	scientific		3.5	٣٫٥أس٠
ar_EG	scientific		5.0	٥أس٠
ar_EG	scientific		10.0	١أس١
ar_EG	scientific		12.0	١٫٢أس١
ar_EG	scientific		15.0	١٫٥أس١
ar_EG	scientific		50.0	٥أس١
ar_EG	scientific		100.0	١أس٢
ar_EG	scientific		123.0	١٫٢٣أس٢
ar_EG	scientific		150.0	١٫٥أس٢
ar_EG	scientific		500.0	٥أس٢
ar_EG	scientific		999.9	٩٫٩٩٩أس٢
ar_EG	scientific		1000.0	١أس٣
